hubspot_id,state,office_level,office_type,candidate_office,election_date,viability_score,general_election_result,general_votes_received,total_general_votes_cast
39279085327,Ohio,LOCAL,School Board,Mississinawa Valley Local School Board,2025-11-04,1.3300000000,Won General,null,null
34882324864,Georgia,CITY,null,Centerville City Mayor,2025-11-04,1.6500000000,Won General,null,null
28005523254,Oklahoma,CITY,City Council,Bethany City Council - Ward 3,2025-04-01,3.4800000000,Lost General,297.0000000000,624.0000000000
36203148575,Alabama,CITY,null,Madison City Council - District 6,2025-08-26,1.9300000000,Not on Ballot,null,null
23397294219,California,LOCAL,Utilities Commissioner,Upper San Gabriel Valley Water District Board - Division 2,2024-11-05,2.9700000000,Not on Ballot,null,null
38629140024,Ohio,CITY,Town Council,Lincoln Heights Village Council,2025-11-04,1.4900000000,Won General,337.0000000000,1767.0000000000
37315269985,Alabama,CITY,City Council,Wetumpka City Council - District 1,2025-08-26,1.7200000000,Lost General,null,null
31714945193,Texas,CITY,City Council,Plano City Council - Place 2,2025-05-03,1.6700000000,Lost General,4043.0000000000,19302.0000000000
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
36133051291,North Carolina,CITY,City Council,Thomasville City Council,2025-11-04,2.2900000000,Lost General,null,null
38574349584,Georgia,CITY,null,Grovetown City Council,2025-11-04,2.3600000000,Not on Ballot,null,null
34401305232,Washington,null,Other,Snohomish County Charter Review Commission District 5,2025-11-04,1.0800000000,Lost General,10760.0000000000,92732.0000000000
35010739124,Utah,CITY,City Council,Pleasant Grove City Council,2025-11-04,0.9500000000,Lost General,3050.0000000000,11168.0000000000
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
38677153873,Wisconsin,LOCAL,City Council,Waupaca County: Harrison Town Chair,2025-04-01,5.0000000000,Won General,null,null
31277553774,California,null,null,California ,2025-03-21,null,Cannot Determine,null,null
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
38392132962,Massachusetts,LOCAL,School Board,Fitchburg School Committee,2025-11-04,3.8000000000,Won General,null,null
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
35158358866,null,CITY,null,Montevallo City Council - District 4,null,null,Won General,null,null
31367484600,Wisconsin,LOCAL,Town Council,Marquette County: Packwaukee Town Board,2025-04-01,4.3300000000,Won General,382.0000000000,954.0000000000
23625156875,Michigan,COUNTY,County Supervisor,Alpena County Commission - District 1,2024-11-05,2.0500000000,Lost General,null,null
23593840726,Florida,County,County Supervisor,County Supervisor,2024-11-05,null,Won General,null,null
39700557135,Idaho,CITY,Mayor,Kendrick City Mayor,2025-11-04,2.1000000000,Won General,null,null
21307750416,Nevada,CITY,City Council,Henderson City Council - Ward 4,2024-11-05,1.2700000000,Lost General,3596.0000000000,10611.0000000000
23936335214,Minnesota,LOCAL,School Board,Big Lake School Board,2024-11-05,5.0000000000,Won General,5028.0000000000,13894.0000000000
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
33361779881,Mississippi,CITY,City Council,Fayette City Council,2025-06-03,1.4800000000,Won General,368.0000000000,2036.0000000000
36134293621,Washington,CITY,City Council,Snohomish City Council - Position 5,2025-11-04,2.3900000000,Won General,null,null
23427596123,Minnesota,CITY,City Council,Sherburn City Council,2024-11-05,2.5700000000,Won General,357.0000000000,985.0000000000
37477455463,Ohio,COUNTY,Town Council,Hamilton County Commission,2026-11-03,0.7200000000,Lost General,1846.0000000000,18807.0000000000
23336666636,California,LOCAL,School Board,Sequoia Union High School Board - District E,2024-11-05,1.7700000000,Lost General,1833.0000000000,6353.0000000000
36899797931,Alabama,CITY,City Council,Birmingham City Council - District 1,2025-08-26,2.2400000000,Won General,2765.0000000000,4048.0000000000
21185860220,Pennsylvania,STATE,Statewide/Governor,Pennsylvania Auditor General,2024-11-05,0.0500000000,Lost General,121713.0000000000,6741572.0000000000
34746079089,Florida,CITY,City Council,Groveland City Council - District 4,2025-11-04,1.6200000000,Won General,727.0000000000,1057.0000000000
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
38817064223,Washington,LOCAL,Other,Rosalia Park District 5 Board - Position 5,2025-11-04,1.2700000000,Lost General,null,null
23832470415,California,LOCAL,Other,Grizzly Flats Community Services District,2024-11-05,3.9000000000,Won General,null,null
35998458776,Kansas,LOCAL,Other,Finney County Drainage District 2 Board,2025-11-04,1.0500000000,Won General,null,null
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
25110123650,Iowa,LOCAL,Utilities Commissioner,Osceola County Soil and Water Conservation District Commission,2024-11-05,5.0000000000,Won General,2202.0000000000,6579.0000000000
29816571419,null,CITY,City Council,Tuscaloosa City Council - District 1,2025-03-04,0.8800000000,Lost General,331.0000000000,1076.0000000000
39012116907,Ohio,CITY,Town Council,St. Paris Village Council,2025-11-04,null,Won General,null,null
31032578618,Illinois,LOCAL,School Board,Edwards County School Board 1,2025-04-01,2.6900000000,Not on Ballot,null,null
35417656671,Alabama,CITY,City Council,Lipscomb City Council - Place 1,2025-08-26,2.3100000000,Won General,null,null
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
42352907959,Maine,CITY,Town Council,South Berwick Town Council,2025-11-04,3.0600000000,Won General,null,null
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
39615597468,Ohio,LOCAL,School Board,Hardin-Houston Local School Board,2025-11-04,1.3300000000,Lost General,null,null
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
42257439528,Connecticut,LOCAL,School Board,Bridgeport School Board,2025-11-04,1.8500000000,Lost General,null,null
39367653478,Michigan,CITY,City Council,Menominee City Council - Ward 4,2025-11-04,1.9300000000,Lost General,null,null
38360544049,Oklahoma,STATE,null,Oklahoma House of Representatives - District 97,2025-09-09,0.2700000000,Not on Ballot,null,null
38104288674,Ohio,CITY,City Council,Bexley City Council,2025-11-04,1.1300000000,Lost General,1192.0000000000,9334.0000000000
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
19624166255,Illinois,Local,Mayor,Mayor,2024-11-05,null,Not on Ballot,null,null
22496135998,District Of Columbia,null,null,Student Body President,2025-05-20,null,Cannot Determine,null,null
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
23057304720,Washington,LOCAL,Utilities Commissioner,Ferry County Public Utility Board - Position 2,2024-11-05,4.9800000000,Won General,2961.0000000000,3012.0000000000
39445231508,Georgia,Local,City Council,city council,2025-11-04,3.2400000000,Won General,null,null
31921854336,Texas,LOCAL,School Board,Chireno Independent School Board,2025-05-03,2.4300000000,Lost General,41.0000000000,294.0000000000
31665873924,Missouri,LOCAL,School Board,Neelyville R-4 School Board,2025-04-08,4.9900000000,Won General,180.0000000000,180.0000000000
23709335643,Louisiana,CITY,Mayor,Loreauville Village Mayor,2024-12-07,1.8500000000,Won General,null,null
36555059848,Kansas,CITY,City Council,Emporia City Commission,2025-11-04,1.3000000000,Lost General,null,null
23512654980,Minnesota,LOCAL,Town Council,town council,2024-11-05,2.3900000000,Won General,389.0000000000,592.0000000000
22606864474,California,CITY,City Council,Fowler City Council,2024-11-05,0.9900000000,Lost General,666.0000000000,4295.0000000000
40650839843,Iowa,CITY,City Council,Davenport City Council - Ward 6,2025-11-04,2.1200000000,Lost General,null,null
36288439646,Washington,LOCAL,School Board,Olympia District 111 School Board - District 3,2025-11-04,1.1700000000,Lost General,null,null
41536411040,New Jersey,CITY,null,Peapack and Gladstone Borough Council,2025-11-04,null,Not on Ballot,null,null
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
39510898819,New Mexico,Local,Other,Portales Council A Councilor Districted,2025-11-03,0.7600000000,Lost General,null,null
23961108316,Iowa,LOCAL,Town Council,Warren County: Squaw Township Trustee,2024-11-05,5.0000000000,Won General,323.0000000000,588.0000000000
40182611547,Ohio,LOCAL,School Board,Adena School Board,2025-11-04,null,Won General,null,null
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
22641614925,Minnesota,CITY,Mayor,Darfur City Mayor,2024-11-05,5.0000000000,Won General,17.0000000000,21.0000000000
33669979498,Tennessee,CITY,Mayor,Bolivar City Mayor,2025-05-20,5.0000000000,Won General,267.0000000000,267.0000000000
23241692695,Indiana,LOCAL,School Board,Vigo County School Board - District 1,2024-11-05,2.5200000000,Won General,18981.0000000000,53019.0000000000
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
39696897840,Washington,CITY,City Council,West Richland City Council - Position 4,2025-11-04,0.9900000000,Lost General,788.0000000000,1760.0000000000
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
36619790008,Alabama,CITY,City Council,Midfield City Council - Place 1,2025-08-26,1.7200000000,Won General,null,null
40872529943,Iowa,LOCAL,School Board,Urbandale School Board,2025-11-04,2.8800000000,Won General,null,null
29846095512,Louisiana,CITY,County Supervisor,Many Town Police Chief,2025-05-03,1.2000000000,Won General,null,417.0000000000
39183894084,Ohio,CITY,Town Council,Put-in-Bay Village Council,2025-11-04,null,Won General,null,null
23749577627,Tennessee,LOCAL,School Board,Maury County School Board - District 5,2024-08-01,0.5200000000,Won General,1698.0000000000,10817.0000000000
34889796900,Washington,LOCAL,School Board,La Center District 101 School Board - District 3,2025-11-04,2.6700000000,Won General,null,null
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
39594560036,Georgia,Local,Town Council,Bishop Town Council Post 2,2025-11-04,2.1000000000,Lost General,null,null
31078647306,Texas,LOCAL,School Board,River Road Independent School Board,2025-05-03,2.5800000000,Not on Ballot,null,null
38558153102,Idaho,CITY,City Council,Filer City Council,2025-11-04,1.4400000000,Lost General,null,null
37148368705,Montana,CITY,City Council,Hamilton City Council - Ward 3,2025-11-04,2.9900000000,Won General,null,null
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
32576020088,Maine,CITY,Town Council,Falmouth Town Council,2025-06-10,3.5200000000,Lost General,956.0000000000,5729.0000000000
22911066389,California,LOCAL,School Board,Fontana Unified School Board - Area 3,2024-11-05,1.2200000000,Won General,1482.0000000000,5066.0000000000
31617876367,Oregon,LOCAL,null,Forest Grove 15 School Board - Position 1,2025-05-20,2.2200000000,Not on Ballot,null,null
29903449107,Illinois,CITY,Town Council,Hazel Crest Village Council,2025-04-01,1.1600000000,Lost General,214.0000000000,5087.0000000000
39633386327,null,null,Other,null,2025-11-04,null,Lost General,null,null
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
22867624306,South Carolina,LOCAL,School Board,Florence 1 School Board - District 5,2024-11-05,5.0000000000,Won General,3173.0000000000,3220.0000000000
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
37992788490,North Carolina,Local,City Council,city council,2025-11-04,null,Lost General,null,null
40686988096,New York,TOWNSHIP,null,LaGrange Town Board,2025-11-04,null,Won General,null,null
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
35431457370,Washington,CITY,City Council,Bingen City Council - Position 3,2025-11-04,0.9900000000,Won General,null,null
46746035864,Washington,null,null,Councilor ,2025-12-08,null,Not on Ballot,null,null
38992194136,Alaska,CITY,City Council,Kenai City Council,2025-10-07,2.2200000000,Won General,null,null
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
39353829454,Georgia,Local,City Council,Statesboro City Council - District 4,2025-11-04,3.2400000000,Won General,null,null
31169722990,New Jersey,CITY,null,Audubon Park Borough Council,2025-11-04,2.2200000000,Not on Ballot,null,null
28285804141,Illinois,CITY,Utilities Commissioner,Oak Park Village President,2025-04-01,4.9900000000,Won General,null,null
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
30721623864,Texas,Local,City Council,City council Place 5,2025-04-01,3.4800000000,Lost General,null,null
38979715387,Ohio,LOCAL,School Board,Ontario Local School Board,2025-11-04,1.3300000000,Won General,null,null
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
23876152223,New Jersey,LOCAL,School Board,North Brunswick School Board,2024-11-05,2.7600000000,Won General,4304.0000000000,21317.0000000000
33163910224,New York,LOCAL,School Board,Brentwood School Board,2025-05-20,2.2600000000,Lost General,567.0000000000,1494.0000000000
25111090605,Minnesota,CITY,Mayor,Hartland City Mayor,2024-11-05,4.9700000000,Won General,152.0000000000,162.0000000000
31275140521,Wisconsin,LOCAL,Clerk/Treasurer,Richland County: Willow Town Clerk,2025-04-01,5.0000000000,Won General,null,null
29720555563,Illinois,LOCAL,Utilities Commissioner,Chatham Area Library District Board,2025-04-01,5.0000000000,Won General,null,null
31407151773,Wisconsin,LOCAL,Clerk/Treasurer,Marinette County: Beecher Town Clerk,2025-04-01,5.0000000000,Won General,null,null
40990803590,Georgia,CITY,City Council,"Milton City Council - District 3, Post 1",2025-11-04,1.6600000000,Lost General,2121.0000000000,5590.0000000000
38163007121,Virginia,COUNTY,County Supervisor,King William County Board - District 1,2025-11-04,1.8600000000,Lost General,null,null
32800847127,Massachusetts,LOCAL,School Board,Medway School Committee,2025-05-20,5.0000000000,Won General,656.0000000000,1682.0000000000
33613027198,Virginia,STATE,null,Virginia House of Delegates - District 90,2025-11-04,0.3000000000,Not on Ballot,null,null
39505241446,New Mexico,Local,Mayor,mayor,2025-11-04,0.4500000000,Won General,null,null
22165033219,Illinois,LOCAL,School Board,Chicago Public School Board,2024-11-05,null,Lost General,42499.0000000000,100656.0000000000
23102985217,Michigan,CITY,Mayor,Baroda Village President,2024-11-05,3.2700000000,Won General,175.0000000000,396.0000000000
23599213337,California,LOCAL,Utilities Commissioner,Helix Water District Board - Division 1,2024-11-05,5.0000000000,Won General,null,null
29811921533,Missouri,CITY,City Council,Festus City Council - Ward 1,2025-04-08,0.9800000000,Lost General,72.0000000000,182.0000000000
22396543895,Indiana,LOCAL,School Board,Indianapolis Public School Board - At Large,2024-11-05,2.8600000000,Lost General,13943.0000000000,64796.0000000000
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
38757876488,Michigan,Local,School Board,Newton School Committee - Ward 3,2025-11-04,null,Won General,null,null
38578029924,Virginia,COUNTY,County Supervisor,Prince George County Board - District 1,2025-11-04,1.8600000000,Lost General,null,null
28959137592,Florida,CITY,Mayor,Miami City Mayor,2025-11-04,0.5500000000,Lost General,688.0000000000,37261.0000000000
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
42391264006,Virginia,COUNTY,City Council,Fredericksburg City Council - District 2,2025-11-04,1.9100000000,Won General,1364.0000000000,2554.0000000000
23617689257,Florida,LOCAL,Utilities Commissioner,Fort Myers Beach Public Library District Board - Seat 5,2024-11-05,5.0000000000,Won General,null,null
32798339087,Texas,CITY,Mayor,Vidor City Mayor,2025-05-03,0.4100000000,Lost General,23.0000000000,719.0000000000
41988686690,Iowa,CITY,City Council,Rose Hill City Council,2025-11-04,2.6100000000,Won General,null,null
22743438442,Illinois,CITY,Mayor,Alton City Mayor,2025-04-01,2.9000000000,Won General,1656.0000000000,4204.0000000000
33021382826,Massachusetts,CITY,City Council,Select Board,2025-05-12,2.3400000000,Won General,568.0000000000,1584.0000000000
38418904418,Ohio,LOCAL,School Board,Canfield Local School Board,2025-11-04,1.3300000000,Won General,null,null
35022596120,Washington,LOCAL,Other,Snohomish County Fire District 25 Board - Position 1,2025-11-04,1.2700000000,Lost General,null,null
36392053106,Kansas,CITY,City Council,Dodge City Commission,2025-11-04,0.7000000000,Lost General,626.0000000000,4052.0000000000
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
32153582249,Texas,LOCAL,School Board,Allen Independent School Board - Place 4,2025-05-03,2.5300000000,Won General,1790.0000000000,3287.0000000000
39226498637,North Carolina,CITY,Mayor,Kinston City Mayor,2025-11-04,1.3800000000,Not on Ballot,null,null
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
22429889463,Minnesota,CITY,City Council,Chickamaw Beach City Council,2024-11-05,1.9300000000,Won General,64.0000000000,133.0000000000
37257321370,North Carolina,CITY,Town Council,Gibson Town Council,2025-11-04,2.5300000000,Lost General,null,null
19762735931,Massachusetts,CITY,Town Council,Brookline Town Meeting Board - Precinct 5,2024-05-07,2.0700000000,Lost General,281.0000000000,2165.0000000000
36379288590,Alabama,CITY,City Council,Hoover City Council - Place 1,2025-08-26,1.7200000000,Runoff,null,null
23514464143,Minnesota,CITY,Clerk/Treasurer,Brookston City Clerk,2024-11-05,3.4400000000,Not on Ballot,null,null
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
36777762204,Virginia,CITY,Town Council,Brookneal Town Council,2025-11-04,2.7300000000,Won General,null,null
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
31404146567,Illinois,LOCAL,null,Pinckneyville 50 School Board,2025-04-01,3.1700000000,Not on Ballot,null,null
39353943109,New Mexico,Local,Town Council,village council,2025-11-04,1.0400000000,Won General,null,null
37387915048,North Carolina,CITY,Town Council,Chadbourn Town Council,2025-11-04,2.5300000000,Won General,null,null
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
32622737462,Oregon,LOCAL,School Board,Dufur 29 School Board - Position 1,2025-05-20,1.5600000000,Lost General,236.0000000000,530.0000000000
37913866360,Ohio,LOCAL,School Board,Wellston City School Board,2025-11-04,2.8800000000,Lost General,null,null
38086789214,North Carolina,CITY,Town Council,Spring Hope Town Council,2025-11-04,1.0400000000,Lost General,112.0000000000,946.0000000000
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
35447900752,Alabama,CITY,City Council,Irondale City Council - District 5,2025-08-26,3.4200000000,Won General,273.0000000000,491.0000000000
31625292927,Pennsylvania,LOCAL,null,Norristown Area School Board,2025-11-04,0.6500000000,Not on Ballot,null,null
23447288130,California,LOCAL,School Board,Hayward Unified School Board,2024-11-05,3.8000000000,Won General,10244.0000000000,61241.0000000000
41497846288,Iowa,LOCAL,School Board,Davis County School Board - District 3,2025-11-04,2.4000000000,Lost General,null,null
32476801032,Texas,LOCAL,Other,Lee College District Regents Board Position 5,2025-11-04,1.6100000000,Won General,null,null
38812414357,Ohio,CITY,Town Council,Wintersville Village Council,2025-11-04,1.4900000000,Lost General,null,null
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
39428383070,Ohio,CITY,Town Council,Frankfort Village Council,2025-11-04,null,Won General,null,null
42320538957,Iowa,LOCAL,Other,Lakewood Recreation Lake District Board,2025-11-04,2.7500000000,Won General,null,null
25334115410,Texas,CITY,City Council,West Tawakoni City Council - Place 2,2024-11-05,2.1600000000,Won General,null,null
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
39626988947,Idaho,CITY,Mayor,Weippe City Mayor,2025-11-04,0.8100000000,Lost General,null,null
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
36106316376,Alabama,Local,Other,Arthur Fisher Jr Campaign,2025-08-26,3.4300000000,Runoff,null,null
38669308263,Washington,County,Other,PUBLIC HOSPITAL DISTRICT NO. 1 Commissioner Pos. 3 At Large,2025-08-05,2.8000000000,Won General,null,null
31951664733,Pennsylvania,LOCAL,School Board,Greater Latrobe School Board,2025-11-04,0.2700000000,Not on Ballot,null,null
23010884419,Oklahoma,LOCAL,School Board,Oklahoma City School Board - Chair,2025-04-01,0.7400000000,Not on Ballot,null,null
30748762935,Massachusetts,CITY,City Council,Chicopee City Council - At Large,2025-11-04,3.3100000000,Lost General,2689.0000000000,5416.0000000000
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
36177595415,Ohio,TOWNSHIP,Town Council,Butler County: Hanover Township Trustee,2025-11-04,1.5500000000,Lost General,null,null
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
23223644174,Arkansas,CITY,City Council,"Conway City Council - Ward 2, Position 1",2024-11-05,1.7800000000,Runoff,2475.0000000000,5197.0000000000
31269753157,Mississippi,CITY,Mayor,Crenshaw Town Mayor,2025-06-03,1.8500000000,Lost General,65.0000000000,196.0000000000
31018128514,Illinois,Local,School Board,School Board,2025-04-01,0.9500000000,Lost General,244.0000000000,2830.0000000000
39206328465,Massachusetts,LOCAL,School Board,Taunton School Committee,2025-11-04,3.4100000000,Won General,4409.0000000000,49391.0000000000
23310252161,Tennessee,CITY,City Council,Lebanon City Council - Ward 1,2024-11-05,5.0000000000,Won General,3408.0000000000,3450.0000000000
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
25085323162,Michigan,LOCAL,School Board,Westwood Heights School Board,2024-11-05,4.0600000000,Won General,1223.0000000000,4151.0000000000
38810866192,Washington,LOCAL,Other,Manson Parks and Recreation District Board - Position 1,2025-11-04,2.7900000000,Lost General,null,null
32193618306,Texas,LOCAL,School Board,Eanes Independent School Board - Place 7,2025-05-03,2.5300000000,Won General,4413.0000000000,4704.0000000000
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
33086999696,Massachusetts,LOCAL,null,Worcester School Committee - District C,2025-11-04,1.9900000000,Lost General,null,null
40184619535,New Jersey,LOCAL,School Board,Cinnaminson Township School Board,2025-11-04,4.1200000000,Lost General,3188.0000000000,20267.0000000000
23493362986,California,LOCAL,School Board,Lewiston School Board,2024-11-05,3.9900000000,Won General,null,null
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
39353354418,Georgia,CITY,City Council,Mountain Park City Council,2025-11-04,null,Won General,null,null
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
30299862612,Ohio,CITY,Town Council,Newton Falls Village Council - At Large,2025-11-04,2.5900000000,Won General,null,null
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
25073470064,New Jersey,Local,School Board,Pascack Valley Regional High School District Board of Education,2024-11-05,null,Won General,3297.0000000000,5249.0000000000
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
38588650647,Ohio,TOWNSHIP,Town Council,Trumbull County: Southington Township Trustee,2025-11-04,1.4900000000,Won General,239.0000000000,489.0000000000
38959930178,Ohio,CITY,Mayor,Woodmere Village Mayor,2025-11-04,0.6800000000,Lost General,50.0000000000,196.0000000000
28129277235,Oklahoma,LOCAL,School Board,Oklahoma City School Board - District 2,2025-04-01,1.0000000000,Lost General,1933.0000000000,11531.0000000000
22692391296,Kentucky,LOCAL,School Board,Jefferson County School Board - District 7,2024-11-05,4.9900000000,Won General,34378.0000000000,34378.0000000000
28620408905,Missouri,CITY,Mayor,Mayor,2025-04-08,null,Won General,129.0000000000,237.0000000000
22357730817,Montana,COUNTY,Clerk/Treasurer,Broadwater County District Court Clerk,2024-11-05,3.1900000000,Won General,2640.0000000000,4286.0000000000
43199966793,New Hampshire,CITY,null,"Rochester City Council - Ward 1, Seat B",2025-11-04,1.5700000000,Won General,null,null
22205876792,Indiana,COUNTY,School Board,School Board,2024-11-05,null,Lost General,783.0000000000,2372.0000000000
22188209766,Texas,STATE,null,Texas State Board of Education - District 7,2026-11-03,4.9800000000,Lost General,76.0000000000,1368.0000000000
41428412508,Idaho,CITY,City Council,Riggins City Council,2025-11-04,2.8500000000,Won General,null,null
23381639437,Minnesota,CITY,City Council,Lynd City Council,2024-11-05,5.0000000000,Won General,133.0000000000,283.0000000000
39418231195,Utah,CITY,City Council,South Salt Lake City Council - District 3,2025-11-04,2.7200000000,Won General,354.0000000000,536.0000000000
22772081762,Arizona,LOCAL,School Board,Saddle Mountain USD 90 School Board,2024-11-05,3.4300000000,Not on Ballot,null,null
38697906009,South Carolina,CITY,City Council,Orangeburg City Council - District 1,2025-09-09,1.7600000000,Lost General,null,null
22660799570,District Of Columbia,CITY,City Council,District of Columbia Advisory Neighborhood Commission - District 4B10,2024-11-05,4.9900000000,Won General,804.0000000000,822.0000000000
