hubspot_id,election_date,state,office_level,office_type,n_outreach_rows,viability_score_mean,viability_score_max,latest_outreach,Win,proba_win,pred_win,viability_score_model,viability_bucket_model,viability_bucket_num,viability_bucket_orig,viability_bucket_orig_num,bucket_distance
43379746356,2025-11-04,Georgia,CITY,,1,3.66,3.66,,1,0.30890380502846077,0,1.5445190251423038,Unlikely to Win,2,Likely to Win,4,2
25097561748,2024-11-05,New Jersey,LOCAL,School Board,1,1.82,1.82,,1,0.5776413755350357,1,2.8882068776751786,Has a Chance,3,Unlikely to Win,2,1
40729823071,2025-11-04,Massachusetts,CITY,City Council,1,3.15,3.15,,1,0.6451241680450622,1,3.2256208402253113,Likely to Win,4,Likely to Win,4,0
23303872682,2024-11-05,Michigan,LOCAL,School Board,1,5.0,5.0,,1,0.5255650266381223,1,2.6278251331906115,Has a Chance,3,,0,3
36731031424,2025-11-04,Utah,CITY,Mayor,1,0.81,0.81,,0,0.35156779252226666,0,1.7578389626113333,Unlikely to Win,2,No Chance,1,1
39356153909,2025-11-04,Michigan,CITY,City Council,1,,,,0,0.4884723766856313,1,2.4423618834281564,Has a Chance,3,,0,3
37882693125,2025-11-04,Texas,,Mayor,2,0.84,0.84,2025-10-29T05:00:00.000,0,0.07851421110216898,0,0.3925710555108449,No Chance,1,No Chance,1,0
39513592170,2025-11-04,New Jersey,Local,School Board,1,3.82,3.82,,1,0.5685592539420157,1,2.842796269710078,Has a Chance,3,Likely to Win,4,1
31879436591,2025-11-04,Ohio,CITY,Other,1,4.99,4.99,,1,0.5857978774368415,1,2.928989387184208,Has a Chance,3,Frontrunner,5,2
30375886945,2026-11-03,Arkansas,CITY,,1,2.23,2.23,,0,0.30903749714818585,0,1.5451874857409291,Unlikely to Win,2,Has a Chance,3,1
40980190229,2025-11-04,Texas,CITY,,1,,,,0,0.1709243015520272,0,0.854621507760136,No Chance,1,,0,1
23829603488,2024-11-05,Minnesota,Local,Clerk/Treasurer,1,4.99,4.99,,1,0.8349406369546792,1,4.174703184773396,Frontrunner,5,Frontrunner,5,0
31476419986,2025-04-01,Illinois,LOCAL,Town Council,1,5.0,5.0,,1,0.6754634602208001,1,3.377317301104,Likely to Win,4,,0,4
38995348490,2025-11-04,Ohio,LOCAL,School Board,1,2.88,2.88,,1,0.6329290767768276,1,3.164645383884138,Likely to Win,4,Has a Chance,3,1
36288439646,2025-11-04,Washington,LOCAL,School Board,1,1.17,1.17,,0,0.6294114933271987,1,3.1470574666359936,Likely to Win,4,Unlikely to Win,2,2
22124388468,2024-11-05,Minnesota,County,Utilities Commissioner,1,5.0,5.0,,1,0.785752024971805,1,3.928760124859025,Likely to Win,4,,0,4
38579572563,2025-11-04,Ohio,CITY,Town Council,1,1.49,1.49,,1,0.6571219994259393,1,3.2856099971296966,Likely to Win,4,Unlikely to Win,2,2
44101034772,2025-11-04,New York,CITY,,1,,,,0,0.23920112994757747,0,1.1960056497378875,Unlikely to Win,2,,0,2
38892430979,2025-11-04,Ohio,TOWNSHIP,Town Council,1,1.49,1.49,,0,0.6185007067579986,1,3.0925035337899933,Likely to Win,4,Unlikely to Win,2,2
30311201604,2025-11-04,Pennsylvania,LOCAL,Other,1,,,,0,0.5540167184324478,1,2.770083592162239,Has a Chance,3,,0,3
37888477297,2025-11-04,Ohio,TOWNSHIP,Town Council,1,3.07,3.07,,1,0.60163586343379,1,3.0081793171689504,Likely to Win,4,Likely to Win,4,0
31021982053,2025-05-03,Texas,LOCAL,School Board,1,4.37,4.37,,1,0.4330308494204584,0,2.1651542471022918,Has a Chance,3,Frontrunner,5,2
31780231522,2025-05-03,Texas,CITY,Town Council,1,5.0,5.0,,1,0.479788623328978,1,2.39894311664489,Has a Chance,3,,0,3
22267909782,2024-11-05,Kentucky,CITY,City Council,1,5.0,5.0,,1,0.6892440469295271,1,3.446220234647636,Likely to Win,4,,0,4
23577333039,2024-11-05,Arkansas,Local,City Council,1,,,,0,0.7089505798472803,1,3.5447528992364012,Likely to Win,4,,0,4
31769187947,2025-04-08,,CITY,Mayor,1,3.3,3.3,,0,0.36316253208194105,0,1.8158126604097053,Unlikely to Win,2,Likely to Win,4,2
31378095892,2025-04-01,Wisconsin,LOCAL,City Council,1,5.0,5.0,,1,0.7307663840279441,1,3.6538319201397207,Likely to Win,4,,0,4
30943087784,2025-05-06,Tennessee,CITY,City Council,1,1.6,1.6,,1,0.37760409232408676,0,1.888020461620434,Unlikely to Win,2,Unlikely to Win,2,0
23089562237,2024-11-05,Minnesota,CITY,City Council,1,1.17,1.17,,0,0.5964952877834756,1,2.982476438917378,Has a Chance,3,Unlikely to Win,2,1
31861851055,2025-05-03,Texas,CITY,City Council,1,1.66,1.66,,0,0.39182294726520056,0,1.9591147363260029,Unlikely to Win,2,Unlikely to Win,2,0
38109232730,2025-08-20,Washington,,,1,,,,0,0.13896443078451495,0,0.6948221539225747,No Chance,1,,0,1
35594659630,2025-11-04,Michigan,CITY,City Council,1,2.68,2.68,,1,0.42268244349959605,0,2.1134122174979804,Has a Chance,3,Has a Chance,3,0
30202101176,2025-04-08,Missouri,CITY,City Council,1,0.98,0.98,,1,0.6681937232530296,1,3.340968616265148,Likely to Win,4,No Chance,1,3
42060118581,2025-11-04,New York,TOWNSHIP,Other,1,,,,1,0.5317891405246016,1,2.658945702623008,Has a Chance,3,,0,3
40695747910,2025-11-04,Iowa,CITY,Mayor,1,,,,0,0.6336040056112721,1,3.16802002805636,Likely to Win,4,,0,4
35844417571,2025-11-04,Mississippi,LOCAL,,1,2.1,2.1,,0,0.11611410417570153,0,0.5805705208785077,No Chance,1,Has a Chance,3,2
38962099271,2025-11-04,Ohio,LOCAL,School Board,1,2.88,2.88,,1,0.6323833495946439,1,3.1619167479732195,Likely to Win,4,Has a Chance,3,1
22660799570,2024-11-05,District Of Columbia,CITY,City Council,1,4.99,4.99,,1,0.5336303947663233,1,2.6681519738316166,Has a Chance,3,Frontrunner,5,2
25114507403,2024-11-05,Texas,LOCAL,School Board,1,1.3,1.3,,0,0.41742308500225117,0,2.087115425011256,Has a Chance,3,Unlikely to Win,2,1
25233119495,2024-11-05,Iowa,LOCAL,Town Council,1,5.0,5.0,,1,0.8244375887258959,1,4.12218794362948,Frontrunner,5,,0,5
30784396862,2025-04-01,Wisconsin,LOCAL,School Board,1,5.0,5.0,,1,0.7059528216152025,1,3.5297641080760123,Likely to Win,4,,0,4
21527167643,2024-11-05,Arizona,CITY,City Council,1,1.95,1.95,,1,0.37473571841000497,0,1.873678592050025,Unlikely to Win,2,Unlikely to Win,2,0
21912600860,2024-11-05,Washington,STATE,Statewide/Governor,1,0.61,0.61,,0,0.0870536532163702,0,0.435268266081851,No Chance,1,No Chance,1,0
35271153003,2025-11-04,Washington,CITY,City Council,1,0.99,0.99,,1,0.5568463277137141,1,2.7842316385685706,Has a Chance,3,No Chance,1,2
32483843186,2025-05-03,Texas,CITY,Mayor,1,1.38,1.38,,0,0.31879685270903535,0,1.5939842635451766,Unlikely to Win,2,Unlikely to Win,2,0
33372827467,2025-11-04,New York,LOCAL,Town Council,1,4.98,4.98,,1,0.46111125662095814,0,2.305556283104791,Has a Chance,3,Frontrunner,5,2
23895449923,2024-11-05,Michigan,LOCAL,School Board,1,1.76,1.76,,0,0.5359700153107515,1,2.6798500765537576,Has a Chance,3,Unlikely to Win,2,1
22011303259,2024-11-05,Florida,LOCAL,School Board,1,1.61,1.61,,0,0.3889624579762792,0,1.944812289881396,Unlikely to Win,2,Unlikely to Win,2,0
39275313335,2025-11-04,Connecticut,CITY,Mayor,1,,,,1,0.21052879419839335,0,1.0526439709919668,Unlikely to Win,2,,0,2
35992115469,2025-11-04,Kansas,LOCAL,School Board,1,2.63,2.63,,1,0.6052948728525598,1,3.026474364262799,Likely to Win,4,Has a Chance,3,1
29357143629,2025-04-01,Illinois,LOCAL,Town Council,1,3.66,3.66,,1,0.6418329731489718,1,3.2091648657448593,Likely to Win,4,Likely to Win,4,0
38387448891,2025-11-04,Ohio,TOWNSHIP,Town Council,1,1.49,1.49,,1,0.610050706609316,1,3.0502535330465803,Likely to Win,4,Unlikely to Win,2,2
23239686563,2024-11-05,Minnesota,LOCAL,Clerk/Treasurer,1,5.0,5.0,,1,0.8294825276705245,1,4.147412638352622,Frontrunner,5,,0,5
31464509320,2025-05-20,Oregon,COUNTY,School Board,1,2.54,2.54,,1,0.42723701510841816,0,2.136185075542091,Has a Chance,3,Has a Chance,3,0
40531780781,2025-11-04,Ohio,TOWNSHIP,,1,,,,0,0.2995069281309643,0,1.4975346406548216,Unlikely to Win,2,,0,2
31681763166,2026-04-07,Missouri,LOCAL,City Council,1,1.74,1.74,,1,0.7996578156081556,1,3.998289078040778,Likely to Win,4,Unlikely to Win,2,2
31778939136,2025-06-03,Mississippi,CITY,,1,1.2,1.2,,0,0.11454821511199204,0,0.5727410755599602,No Chance,1,Unlikely to Win,2,1
23549500980,2024-11-05,Oregon,CITY,City Council,1,1.52,1.52,,1,0.5109390738442554,1,2.5546953692212773,Has a Chance,3,Unlikely to Win,2,1
22643502488,2024-11-05,District Of Columbia,CITY,City Council,1,4.96,4.96,,1,0.5333263656682069,1,2.6666318283410346,Has a Chance,3,Frontrunner,5,2
30469868458,2025-04-01,Illinois,CITY,City Council,1,1.89,1.89,,1,0.49678292171100435,1,2.483914608555022,Has a Chance,3,Unlikely to Win,2,1
32319218988,2025-05-20,Oregon,LOCAL,School Board,1,5.0,5.0,,1,0.6137379766100454,1,3.0686898830502267,Likely to Win,4,,0,4
38750602392,2025-11-04,Georgia,,City Council,1,0.94,0.94,,1,0.18355438388423664,0,0.9177719194211832,No Chance,1,No Chance,1,0
36772197129,2025-11-04,Pennsylvania,CITY,Mayor,1,0.32,0.32,,1,0.3694767560201459,0,1.8473837801007296,Unlikely to Win,2,No Chance,1,1
37045001786,2025-11-04,Texas,CITY,City Council,1,2.56,2.56,,0,0.315846285562547,0,1.579231427812735,Unlikely to Win,2,Has a Chance,3,1
38345286939,2025-11-04,North Carolina,CITY,City Council,1,2.06,2.06,,1,0.45630037570492205,0,2.2815018785246104,Has a Chance,3,Has a Chance,3,0
38980646241,2025-11-04,Ohio,TOWNSHIP,Town Council,1,1.49,1.49,,0,0.6199696650795972,1,3.0998483253979856,Likely to Win,4,Unlikely to Win,2,2
23552345911,2024-11-05,Minnesota,LOCAL,Town Council,1,3.87,3.87,,1,0.7499507071417219,1,3.749753535708609,Likely to Win,4,Likely to Win,4,0
37252107685,2025-11-04,Montana,Local,Mayor,1,,,,1,0.44153854336878934,0,2.2076927168439466,Has a Chance,3,,0,3
34929362434,2025-11-04,Ohio,CITY,Mayor,1,0.76,0.76,,1,0.41692554609421284,0,2.0846277304710643,Has a Chance,3,No Chance,1,2
31734547999,2025-11-04,New Mexico,CITY,City Council,1,4.96,4.96,,1,0.3253427322498351,0,1.6267136612491755,Unlikely to Win,2,Frontrunner,5,3
35632666977,2025-11-04,Utah,CITY,City Council,1,1.44,1.44,,0,0.41917821513412934,0,2.0958910756706466,Has a Chance,3,Unlikely to Win,2,1
40606816441,2025-11-04,Iowa,CITY,Mayor,1,,,,0,0.6321447177410939,1,3.1607235887054697,Likely to Win,4,,0,4
40588832065,2025-11-04,Michigan,CITY,City Council,1,,,,0,0.5102331406165129,1,2.5511657030825647,Has a Chance,3,,0,3
37445241489,2025-11-04,Massachusetts,CITY,City Council,1,3.58,3.58,,1,0.5904204597266787,1,2.9521022986333936,Has a Chance,3,Likely to Win,4,1
39437402652,2025-11-03,New Mexico,Local,Town Council,1,0.76,0.76,,0,0.6204304923836754,1,3.102152461918377,Likely to Win,4,No Chance,1,3
37898064409,2025-11-04,North Carolina,CITY,Town Council,1,2.53,2.53,,0,0.5393435803447476,1,2.696717901723738,Has a Chance,3,Has a Chance,3,0
25846227516,2025-11-04,Pennsylvania,LOCAL,Town Council,1,0.51,0.51,,0,0.43346209383489326,0,2.1673104691744665,Has a Chance,3,No Chance,1,2
40686370893,2025-10-07,Alaska,COUNTY,City Council,1,3.35,3.35,,1,0.32389608858435565,0,1.6194804429217782,Unlikely to Win,2,Likely to Win,4,2
43400243474,2025-11-04,Ohio,CITY,,1,,,,0,0.38754039087219416,0,1.9377019543609708,Unlikely to Win,2,,0,2
35218462771,2025-11-04,Utah,CITY,Mayor,1,0.91,0.91,,1,0.32761787631988015,0,1.6380893815994009,Unlikely to Win,2,No Chance,1,1
39795105693,2025-11-04,New York,CITY,,1,,,,0,0.18828886947370396,0,0.9414443473685198,No Chance,1,,0,1
28922077727,2025-04-01,Illinois,CITY,,1,1.74,1.74,,0,0.2303628683579153,0,1.1518143417895765,Unlikely to Win,2,Unlikely to Win,2,0
36798709060,2025-11-04,North Carolina,CITY,Mayor,1,1.59,1.59,,1,0.34342916071144114,0,1.7171458035572056,Unlikely to Win,2,Unlikely to Win,2,0
30809054860,2025-04-01,Oregon,local,,1,5.0,5.0,,1,0.5211697422081388,1,2.6058487110406943,Has a Chance,3,,0,3
36881589381,2025-11-04,Ohio,CITY,City Council,1,1.22,1.22,,1,0.5414162694023302,1,2.707081347011651,Has a Chance,3,Unlikely to Win,2,1
32624881435,2025-11-04,Pennsylvania,LOCAL,,1,0.45,0.45,,1,0.22485113907032614,0,1.1242556953516307,Unlikely to Win,2,No Chance,1,1
37321282454,2025-11-04,Ohio,LOCAL,School Board,1,1.41,1.41,,0,0.6050551960001522,1,3.025275980000761,Likely to Win,4,Unlikely to Win,2,2
30316726916,2025-11-04,Ohio,CITY,,1,1.22,1.22,,0,0.2007399308340453,0,1.0036996541702266,Unlikely to Win,2,Unlikely to Win,2,0
32850291111,2025-05-20,Oregon,LOCAL,School Board,1,0.98,0.98,,0,0.6225906169213976,1,3.112953084606988,Likely to Win,4,No Chance,1,3
36332260436,2025-11-04,Kansas,LOCAL,School Board,1,2.63,2.63,,1,0.6110193992980836,1,3.055096996490418,Likely to Win,4,Has a Chance,3,1
30302313298,2025-03-11,New Hampshire,CITY,Town Council,1,3.17,3.17,,1,0.7518248177032056,1,3.759124088516028,Likely to Win,4,Likely to Win,4,0
43317102111,2025-11-04,North Carolina,CITY,,1,,,,0,0.2873686457625018,0,1.436843228812509,Unlikely to Win,2,,0,2
31624982828,2025-04-01,Wisconsin,LOCAL,School Board,1,3.45,3.45,,1,0.7181237820088068,1,3.590618910044034,Likely to Win,4,Likely to Win,4,0
34832080416,2025-11-04,Washington,LOCAL,School Board,1,1.25,1.25,,0,0.6051185261892075,1,3.0255926309460373,Likely to Win,4,Unlikely to Win,2,2
30438495624,2025-04-01,Wisconsin,LOCAL,School Board,1,4.28,4.28,,1,0.7008563762344436,1,3.504281881172218,Likely to Win,4,Frontrunner,5,1
29720287611,2025-04-01,Illinois,CITY,City Council,1,1.74,1.74,,0,0.48355416945630353,1,2.417770847281518,Has a Chance,3,Unlikely to Win,2,1
23848790804,2024-11-05,Minnesota,LOCAL,School Board,1,2.23,2.23,,1,0.662393384682439,1,3.311966923412195,Likely to Win,4,Has a Chance,3,1
34508766111,2025-11-04,Ohio,LOCAL,Town Council,1,3.06,3.06,,0,0.6622303302501956,1,3.311151651250978,Likely to Win,4,Likely to Win,4,0
39421622967,2025-11-04,Georgia,CITY,City Council,1,2.12,2.12,,0,0.49982371303579953,1,2.4991185651789976,Has a Chance,3,Has a Chance,3,0
38764559483,2025-11-04,South Carolina,CITY,,1,2.48,2.48,,0,0.2505326635873241,0,1.2526633179366207,Unlikely to Win,2,Has a Chance,3,1
25004681495,2024-11-05,Michigan,LOCAL,School Board,1,2.69,2.69,,1,0.5553886651586443,1,2.7769433257932215,Has a Chance,3,Has a Chance,3,0
39203892739,2025-11-04,Virginia,COUNTY,City Council,1,1.91,1.91,,0,0.39758221326195,0,1.98791106630975,Unlikely to Win,2,Unlikely to Win,2,0
30082306674,2025-04-01,Wisconsin,CITY,City Council,1,2.58,2.58,,1,0.6449120524743939,1,3.2245602623719694,Likely to Win,4,Has a Chance,3,1
26334763847,2025-04-01,Wisconsin,LOCAL,School Board,1,4.28,4.28,,0,0.6368125575154597,1,3.1840627875772984,Likely to Win,4,Frontrunner,5,1
38974705994,2025-11-04,New Hampshire,CITY,Other,1,0.52,0.52,,1,0.7303847877015204,1,3.651923938507602,Likely to Win,4,No Chance,1,3
31664633702,2025-04-08,Missouri,LOCAL,School Board,1,3.41,3.41,,0,0.7374568685506958,1,3.687284342753479,Likely to Win,4,Likely to Win,4,0
35013391948,2025-11-04,Washington,CITY,City Council,1,1.08,1.08,,0,0.5523495813976494,1,2.7617479069882473,Has a Chance,3,Unlikely to Win,2,1
38746300056,2025-11-04,Kansas,CITY,City Council,1,1.43,1.43,,1,0.5969117534019317,1,2.9845587670096583,Has a Chance,3,Unlikely to Win,2,1
36254223443,2025-11-04,Kansas,LOCAL,School Board,1,1.53,1.53,,0,0.6097087035237307,1,3.0485435176186537,Likely to Win,4,Unlikely to Win,2,2
32654736289,2025-05-20,,LOCAL,Other,1,3.49,3.49,,1,0.6322662508650295,1,3.1613312543251477,Likely to Win,4,Likely to Win,4,0
39110459675,2025-11-04,Ohio,TOWNSHIP,Town Council,1,3.07,3.07,,1,0.6221273181602426,1,3.110636590801213,Likely to Win,4,Likely to Win,4,0
40839742613,2025-11-04,Idaho,Local,Other,1,2.36,2.36,,1,0.7202373837667875,1,3.601186918833937,Likely to Win,4,Has a Chance,3,1
39133724734,2025-11-04,Ohio,CITY,Town Council,1,3.07,3.07,,0,0.6658849609843083,1,3.3294248049215414,Likely to Win,4,Likely to Win,4,0
29344084004,2025-05-03,Texas,CITY,,1,0.95,0.95,,0,0.15426232094260486,0,0.7713116047130243,No Chance,1,No Chance,1,0
22638475170,2024-11-05,California,CITY,Mayor,1,2.64,2.64,,1,0.30343949781375446,0,1.5171974890687723,Unlikely to Win,2,Has a Chance,3,1
22938626871,2024-11-05,South Carolina,County,School Board,1,,,,1,0.5670069002014625,1,2.8350345010073124,Has a Chance,3,,0,3
34327465277,2025-11-04,Ohio,LOCAL,Town Council,1,3.06,3.06,,1,0.6593603403744538,1,3.296801701872269,Likely to Win,4,Likely to Win,4,0
38814721902,2025-11-04,Ohio,CITY,Other,1,1.13,1.13,,1,0.6977106740549929,1,3.4885533702749645,Likely to Win,4,Unlikely to Win,2,2
23759683959,2024-11-05,Texas,Local,City Council,1,,,,0,0.4131790038451936,0,2.065895019225968,Has a Chance,3,,0,3
23398817813,2024-11-05,California,LOCAL,School Board,1,2.58,2.58,,0,0.4540747046867602,0,2.270373523433801,Has a Chance,3,Has a Chance,3,0
36773821984,2025-11-04,Virginia,CITY,Town Council,1,4.16,4.16,,1,0.5406425217029898,1,2.703212608514949,Has a Chance,3,Frontrunner,5,2
43256379249,2025-11-04,Washington,CITY,,1,,,,0,0.42757299209747296,0,2.1378649604873647,Has a Chance,3,,0,3
22290885155,2024-11-05,Minnesota,LOCAL,Utilities Commissioner,1,3.82,3.82,,1,0.7675234780220185,1,3.8376173901100925,Likely to Win,4,Likely to Win,4,0
21082935611,2024-11-05,California,CITY,City Council,1,3.5,3.5,,0,0.35956493254153965,0,1.7978246627076984,Unlikely to Win,2,Likely to Win,4,2
27999552426,2025-04-08,Missouri,CITY,Mayor,1,2.33,2.33,,0,0.5451009042571107,1,2.7255045212855533,Has a Chance,3,Has a Chance,3,0
41316394911,2025-11-04,Kansas,CITY,City Council,1,2.84,2.84,,0,0.6397143920654573,1,3.1985719603272864,Likely to Win,4,Has a Chance,3,1
31801777832,2025-05-03,Texas,CITY,City Council,1,1.06,1.06,,0,0.39081240466868455,0,1.9540620233434227,Unlikely to Win,2,Unlikely to Win,2,0
35160355227,2025-08-26,Alabama,CITY,City Council,1,2.31,2.31,,0,0.3881455581953294,0,1.9407277909766472,Unlikely to Win,2,Has a Chance,3,1
39528167453,2025-11-04,New Mexico,Local,School Board,1,0.92,0.92,,0,0.51199685534043,1,2.55998427670215,Has a Chance,3,No Chance,1,2
37024798624,2025-11-04,Virginia,COUNTY,County Supervisor,1,1.59,1.59,,1,0.29426396173615615,0,1.4713198086807808,Unlikely to Win,2,Unlikely to Win,2,0
36021648435,2025-11-04,Ohio,LOCAL,School Board,1,1.41,1.41,,0,0.5829239171439853,1,2.9146195857199264,Has a Chance,3,Unlikely to Win,2,1
23468337320,2024-11-05,Oregon,CITY,City Council,1,2.23,2.23,,0,0.5095066436370206,1,2.547533218185103,Has a Chance,3,Has a Chance,3,0
25146187318,2024-11-05,Virginia,LOCAL,School Board,1,2.96,2.96,,1,0.5644775169355786,1,2.8223875846778927,Has a Chance,3,Has a Chance,3,0
23890792079,2024-11-05,South Carolina,CITY,City Council,1,1.02,1.02,,0,0.4976336296806626,1,2.488168148403313,Has a Chance,3,Unlikely to Win,2,1
22289081463,2024-11-05,Indiana,LOCAL,School Board,1,0.98,0.98,,1,0.4081372312000504,0,2.040686156000252,Has a Chance,3,No Chance,1,2
36745363298,2025-11-04,Utah,CITY,City Council,1,1.31,1.31,,1,0.4384230523520445,0,2.1921152617602226,Has a Chance,3,Unlikely to Win,2,1
39100258222,2025-11-04,Ohio,TOWNSHIP,Town Council,1,3.07,3.07,,1,0.6219579316896835,1,3.1097896584484177,Likely to Win,4,Likely to Win,4,0
22781213530,2024-11-05,California,CITY,City Council,1,2.16,2.16,,0,0.3876233558172826,0,1.9381167790864129,Unlikely to Win,2,Has a Chance,3,1
25330714679,2024-11-05,Michigan,LOCAL,Town Council,1,1.38,1.38,,0,0.6661450577547726,1,3.330725288773863,Likely to Win,4,Unlikely to Win,2,2
23203965764,2024-11-05,California,CITY,Mayor,1,1.58,1.58,,0,0.3119464618230799,0,1.5597323091153994,Unlikely to Win,2,Unlikely to Win,2,0
38237273424,2025-11-04,Ohio,CITY,Mayor,1,1.86,1.86,,1,0.4745748078911701,0,2.3728740394558505,Has a Chance,3,Unlikely to Win,2,1
37064872338,2025-11-04,Ohio,CITY,,1,0.6,0.6,,0,0.2880048822038091,0,1.4400244110190454,Unlikely to Win,2,No Chance,1,1
18045636102,2024-03-24,California,Local,City Council,1,,,,1,0.5880057685047897,1,2.9400288425239482,Has a Chance,3,,0,3
31131017327,2025-04-01,Oklahoma,CITY,City Council,1,2.37,2.37,,0,0.5391413082987061,1,2.6957065414935304,Has a Chance,3,Has a Chance,3,0
22396543895,2024-11-05,Indiana,LOCAL,School Board,1,2.86,2.86,,0,0.4099718186855339,0,2.0498590934276697,Has a Chance,3,Has a Chance,3,0
23215379027,2024-11-05,Minnesota,LOCAL,School Board,1,2.82,2.82,,0,0.6523180307694185,1,3.2615901538470924,Likely to Win,4,Has a Chance,3,1
35252501123,2025-11-04,Washington,LOCAL,Other,1,1.32,1.32,,1,0.7448166195022586,1,3.724083097511293,Likely to Win,4,Unlikely to Win,2,2
37448998218,2025-11-04,Massachusetts,LOCAL,School Board,1,1.82,1.82,,0,0.6446133369678445,1,3.2230666848392224,Likely to Win,4,Unlikely to Win,2,2
31445381415,2025-04-01,Wisconsin,LOCAL,City Council,1,1.6,1.6,,0,0.7317002969772821,1,3.6585014848864104,Likely to Win,4,Unlikely to Win,2,2
22984856913,2024-11-05,New Jersey,LOCAL,School Board,1,2.78,2.78,,0,0.5408811086866262,1,2.704405543433131,Has a Chance,3,Has a Chance,3,0
38953212697,2025-11-04,Ohio,TOWNSHIP,Town Council,1,3.07,3.07,,1,0.6195130763740333,1,3.0975653818701665,Likely to Win,4,Likely to Win,4,0
25004324250,2024-11-05,Maine,CITY,City Council,1,3.62,3.62,,1,0.4105127537003927,0,2.0525637685019635,Has a Chance,3,Likely to Win,4,1
38903604760,2025-10-07,Alaska,CITY,Mayor,1,1.51,1.51,,0,0.3015687868671162,0,1.507843934335581,Unlikely to Win,2,Unlikely to Win,2,0
32790863665,2025-05-20,Oregon,LOCAL,School Board,1,1.56,1.56,,0,0.621603931019044,1,3.10801965509522,Likely to Win,4,Unlikely to Win,2,2
38324555354,2025-11-04,Ohio,CITY,Town Council,1,3.07,3.07,,0,0.6530526237282005,1,3.2652631186410024,Likely to Win,4,Likely to Win,4,0
22272545659,2024-11-05,Washington,County,Other,1,,,,0,0.78984894630554,1,3.9492447315277,Likely to Win,4,,0,4
42713874223,2025-11-04,North Carolina,CITY,Mayor,1,,,,1,0.4426791787113503,0,2.2133958935567515,Has a Chance,3,,0,3
32141845090,2025-05-13,Massachusetts,CITY,City Council,1,4.14,4.14,,1,0.6560322251220144,1,3.2801611256100722,Likely to Win,4,Frontrunner,5,1
42033720887,2025-11-04,Michigan,CITY,City Council,1,,,,0,0.5356848353533672,1,2.678424176766836,Has a Chance,3,,0,3
40797189154,2025-11-04,Idaho,Local,City Council,1,0.97,0.97,,0,0.6007966810829207,1,3.0039834054146035,Likely to Win,4,No Chance,1,3
32359282338,2025-11-04,New York,LOCAL,School Board,1,1.8,1.8,,0,0.3378795598145946,0,1.6893977990729732,Unlikely to Win,2,Unlikely to Win,2,0
29737919798,2025-11-04,New York,CITY,City Council,1,1.14,1.14,,0,0.25211482229815335,0,1.2605741114907667,Unlikely to Win,2,Unlikely to Win,2,0
42315085928,2025-11-04,North Carolina,CITY,Town Council,1,2.21,2.21,,0,0.6153006943730677,1,3.0765034718653386,Likely to Win,4,Has a Chance,3,1
23539465004,2024-11-05,Nebraska,CITY,City Council,1,3.56,3.56,,1,0.42797242344159675,0,2.1398621172079837,Has a Chance,3,Likely to Win,4,1
39586606668,2025-11-04,Idaho,CITY,City Council,1,1.31,1.31,,1,0.5039021045259595,1,2.5195105226297976,Has a Chance,3,Unlikely to Win,2,1
31799913619,2025-11-04,Connecticut,CITY,,1,0.36,0.36,,0,0.0710817305333589,0,0.35540865266679444,No Chance,1,No Chance,1,0
31872698195,2025-05-03,Texas,CITY,Mayor,1,1.88,1.88,,0,0.30949780782896363,0,1.5474890391448182,Unlikely to Win,2,Unlikely to Win,2,0
39430689292,2025-11-04,Georgia,CITY,City Council,1,3.25,3.25,,0,0.4999837885825597,1,2.4999189429127986,Has a Chance,3,Likely to Win,4,1
23620629867,2024-11-05,Tennessee,CITY,City Council,1,2.52,2.52,,1,0.34297127430387103,0,1.7148563715193552,Unlikely to Win,2,Has a Chance,3,1
25029123228,2024-11-05,Minnesota,CITY,Mayor,1,3.55,3.55,,1,0.5409791088480554,1,2.7048955442402773,Has a Chance,3,Likely to Win,4,1
33615338840,2025-11-04,Pennsylvania,LOCAL,,1,0.41,0.41,,1,0.23727708510423653,0,1.1863854255211828,Unlikely to Win,2,No Chance,1,1
40982466420,2025-11-04,South Carolina,CITY,City Council,1,1.76,1.76,2025-10-10T04:00:00.000,0,0.551118903713174,1,2.7555945185658697,Has a Chance,3,Unlikely to Win,2,1
40061235861,2025-11-04,Florida,Local,City Council,1,1.61,1.61,,1,0.4622269867566896,0,2.311134933783448,Has a Chance,3,Unlikely to Win,2,1
42246983285,2025-11-04,Iowa,LOCAL,School Board,1,4.18,4.18,,1,0.7773548435002844,1,3.886774217501422,Likely to Win,4,Frontrunner,5,1
32613216296,2025-05-20,Oregon,Local,Other,1,5.0,5.0,,1,0.7494853244757193,1,3.747426622378596,Likely to Win,4,,0,4
38965547355,2025-11-04,Minnesota,CITY,City Council,1,2.41,2.41,,1,0.612881207359969,1,3.064406036799845,Likely to Win,4,Has a Chance,3,1
40606968720,2025-11-04,New York,TOWNSHIP,Mayor,1,2.46,2.46,,1,0.2946874142900017,0,1.4734370714500087,Unlikely to Win,2,Has a Chance,3,1
22779787039,2024-11-05,Arkansas,LOCAL,School Board,1,2.49,2.49,,1,0.6804327572753736,1,3.402163786376868,Likely to Win,4,Has a Chance,3,1
22773478973,2024-11-05,Kentucky,CITY,City Council,1,5.0,5.0,,1,0.6968395457616536,1,3.484197728808268,Likely to Win,4,,0,4
