hubspot_id,state,office_level,office_type,n_outreach_rows,Win,most_common_outreach_type,election_month,is_midterm,is_presidential,days_between_outreach_and_election,is_normal_election,election_dow_mon,election_dow_tue,election_dow_wed,election_dow_thu,election_dow_fri,election_dow_sat,election_dow_sun
23708107137,California,CITY,City Council,1,0,,11.0,0,1,99999,1,0,1,0,0,0,0,0
22508301874,Michigan,CITY,Town Council,1,1,,11.0,0,1,99999,1,0,1,0,0,0,0,0
28682144179,Oklahoma,LOCAL,School Board,1,1,,4.0,0,0,99999,0,0,1,0,0,0,0,0
31470430075,Missouri,CITY,City Council,1,1,,4.0,0,0,99999,0,0,1,0,0,0,0,0
23166293137,Tennessee,CITY,City Council,1,1,,11.0,0,1,99999,1,0,1,0,0,0,0,0
22918474853,Minnesota,CITY,Mayor,1,1,,11.0,0,1,99999,1,0,1,0,0,0,0,0
22127844988,Minnesota,CITY,City Council,1,1,,11.0,0,1,99999,1,0,1,0,0,0,0,0
23494697491,Florida,LOCAL,Other,1,1,,11.0,0,1,99999,1,0,1,0,0,0,0,0
22251461993,Washington,County,Other,1,0,,11.0,0,1,99999,1,0,1,0,0,0,0,0
31700312120,,CITY,,1,0,,,0,0,99999,0,0,0,0,0,0,0,0
22512127882,Texas,LOCAL,City Council,1,0,,11.0,0,1,99999,1,0,1,0,0,0,0,0
39413794091,South Carolina,LOCAL,Other,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
40942305853,South Carolina,CITY,Town Council,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
35531325744,Alabama,CITY,Mayor,1,0,text,8.0,0,0,9,0,0,1,0,0,0,0,0
23728188801,Arizona,LOCAL,School Board,1,1,,11.0,0,1,99999,1,0,1,0,0,0,0,0
36393593627,North Carolina,CITY,City Council,2,0,text,11.0,0,0,46,1,0,1,0,0,0,0,0
22143789464,Alaska,STATE,State House,1,0,,11.0,0,1,99999,1,0,1,0,0,0,0,0
35321628678,Montana,CITY,City Council,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
36951970864,Washington,COUNTY,County Supervisor,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
39434502738,New Mexico,Local,Other,1,0,,11.0,0,0,99999,0,1,0,0,0,0,0,0
38979505317,Colorado,CITY,City Council,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
25964791220,Ohio,CITY,,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
38558923655,Ohio,CITY,City Council,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
22674687511,New Jersey,LOCAL,School Board,1,1,,11.0,0,1,99999,1,0,1,0,0,0,0,0
37755071113,Kansas,CITY,City Council,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
25113067661,Connecticut,CITY,Town Council,1,1,,11.0,0,1,99999,1,0,1,0,0,0,0,0
31403696717,Illinois,LOCAL,Clerk/Treasurer,1,1,,4.0,0,0,99999,0,0,1,0,0,0,0,0
23304843702,Minnesota,LOCAL,School Board,1,1,,11.0,0,1,99999,1,0,1,0,0,0,0,0
22205635765,Kansas,CITY,City Council,1,1,,11.0,0,1,99999,1,0,1,0,0,0,0,0
37893536930,Michigan,CITY,City Council,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
36332052797,Alabama,CITY,City Council,1,1,,8.0,0,0,99999,0,0,1,0,0,0,0,0
23534609258,Minnesota,LOCAL,Clerk/Treasurer,1,1,,11.0,0,1,99999,1,0,1,0,0,0,0,0
40609293719,New Mexico,Local,School Board,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
23075042383,Minnesota,CITY,City Council,1,0,,11.0,0,1,99999,1,0,1,0,0,0,0,0
21511263263,Arizona,COUNTY,County Supervisor,1,0,,11.0,0,1,99999,1,0,1,0,0,0,0,0
23248247298,Minnesota,LOCAL,School Board,1,1,,11.0,0,1,99999,1,0,1,0,0,0,0,0
23445782316,Oregon,CITY,City Council,1,1,,11.0,0,1,99999,1,0,1,0,0,0,0,0
42696147277,New York,COUNTY,,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
22397589129,Wyoming,CITY,Town Council,1,0,,11.0,0,1,99999,1,0,1,0,0,0,0,0
38547352601,North Carolina,CITY,City Council,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
41691765784,Washington,CITY,City Council,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
22747091892,Virginia,COUNTY,City Council,1,0,,11.0,0,1,99999,1,0,1,0,0,0,0,0
28372442736,Oklahoma,LOCAL,School Board,1,0,,4.0,0,0,99999,0,0,1,0,0,0,0,0
23551414685,Minnesota,LOCAL,School Board,1,1,,11.0,0,1,99999,1,0,1,0,0,0,0,0
22045277445,South Carolina,County,County Supervisor,1,1,,11.0,0,1,99999,1,0,1,0,0,0,0,0
31618312737,Wisconsin,CITY,City Council,1,1,,4.0,0,0,99999,0,0,1,0,0,0,0,0
23354235008,Oregon,CITY,City Council,1,1,,11.0,0,1,99999,1,0,1,0,0,0,0,0
32905714537,,Local,,1,1,,,0,0,99999,0,0,0,0,0,0,0,0
32569295110,Texas,CITY,City Council,1,0,,5.0,0,0,99999,0,0,0,0,0,0,1,0
31722281579,,CITY,City Council,1,0,,5.0,0,0,99999,0,0,0,0,0,0,1,0
30597357943,Illinois,LOCAL,Town Council,1,1,,4.0,0,0,99999,0,0,1,0,0,0,0,0
22887539983,Minnesota,CITY,Mayor,1,1,,11.0,0,1,99999,1,0,1,0,0,0,0,0
23732876817,Arizona,LOCAL,Utilities Commissioner,1,1,,11.0,0,1,99999,1,0,1,0,0,0,0,0
23899786806,Oregon,CITY,Mayor,1,0,,11.0,0,1,99999,1,0,1,0,0,0,0,0
32855242903,,LOCAL,School Board,1,1,,5.0,0,0,99999,0,0,1,0,0,0,0,0
39504245329,Georgia,CITY,City Council,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
36393822890,,LOCAL,School Board,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
33603040029,Oregon,LOCAL,Other,1,1,,5.0,0,0,99999,0,0,1,0,0,0,0,0
36881547811,Ohio,CITY,City Council,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
37901888779,Ohio,REGIONAL,School Board,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
23849994816,Florida,County,Other,1,1,,11.0,0,1,99999,1,0,1,0,0,0,0,0
31198758414,Illinois,CITY,Clerk/Treasurer,1,0,,4.0,0,0,99999,0,0,1,0,0,0,0,0
42354562992,Alaska,LOCAL,School Board,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
30442091945,Missouri,LOCAL,School Board,1,1,,4.0,0,0,99999,0,0,1,0,0,0,0,0
34642201907,,CITY,,1,1,,,0,0,99999,0,0,0,0,0,0,0,0
21580443717,Utah,COUNTY,School Board,1,1,,11.0,0,1,99999,1,0,1,0,0,0,0,0
38337901120,Ohio,TOWNSHIP,Town Council,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
40248591033,Minnesota,CITY,City Council,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
36377434896,Michigan,CITY,City Council,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
22675586450,California,CITY,Mayor,1,0,,11.0,0,1,99999,1,0,1,0,0,0,0,0
35741260291,Virginia,STATE,,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
39106632867,New Jersey,LOCAL,School Board,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
32317749656,Oregon,LOCAL,Other,1,0,,5.0,0,0,99999,0,0,1,0,0,0,0,0
23498869359,California,CITY,City Council,1,0,,11.0,0,1,99999,1,0,1,0,0,0,0,0
17735990848,Virginia,Local,City Council,1,0,,11.0,0,1,99999,1,0,1,0,0,0,0,0
38586483520,,CITY,City Council,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
36318056284,Alabama,CITY,City Council,1,0,,8.0,0,0,99999,0,0,1,0,0,0,0,0
23238783820,South Carolina,LOCAL,Utilities Commissioner,1,1,,11.0,0,1,99999,1,0,1,0,0,0,0,0
21170149017,North Dakota,CITY,City Council,1,1,,11.0,0,1,99999,1,0,1,0,0,0,0,0
39358260012,Colorado,CITY,City Council,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
33146229592,Alabama,CITY,Mayor,2,1,text,8.0,0,0,11,0,0,1,0,0,0,0,0
37308370297,New Mexico,CITY,,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
30267806614,Illinois,LOCAL,School Board,1,0,,4.0,0,0,99999,0,0,1,0,0,0,0,0
38118311816,North Carolina,CITY,Town Council,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
39297933912,North Carolina,CITY,Town Council,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
36447809338,Alabama,CITY,City Council,1,1,,8.0,0,0,99999,0,0,1,0,0,0,0,0
39490701375,Minnesota,LOCAL,School Board,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
38903444532,Michigan,CITY,Mayor,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
21840120419,Utah,STATE,School Board,1,0,,11.0,0,1,99999,1,0,1,0,0,0,0,0
35486498144,Washington,CITY,City Council,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
23207312389,Michigan,LOCAL,School Board,1,1,,11.0,0,1,99999,1,0,1,0,0,0,0,0
34503363960,Alabama,,City Council,1,0,,8.0,0,0,99999,0,0,1,0,0,0,0,0
31290444373,Missouri,LOCAL,School Board,1,0,,4.0,0,0,99999,0,0,1,0,0,0,0,0
37445526414,North Carolina,CITY,Town Council,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
36765599634,Alabama,LOCAL,School Board,1,0,,8.0,0,0,99999,0,0,1,0,0,0,0,0
33148511929,Massachusetts,CITY,City Council,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
32844686727,Minnesota,CITY,Mayor,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
23541771959,Minnesota,CITY,Mayor,1,1,,11.0,0,1,99999,1,0,1,0,0,0,0,0
35634102899,Utah,CITY,City Council,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
22982366776,California,CITY,City Council,1,0,,11.0,0,1,99999,1,0,1,0,0,0,0,0
25000223559,Kentucky,CITY,City Council,1,1,,11.0,0,1,99999,1,0,1,0,0,0,0,0
30080961040,Wisconsin,CITY,Town Council,1,1,,4.0,0,0,99999,0,0,1,0,0,0,0,0
42473225311,Iowa,CITY,City Council,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
33242739364,Oregon,LOCAL,Other,1,1,,5.0,0,0,99999,0,0,1,0,0,0,0,0
38688605722,Alabama,CITY,City Council,1,0,,8.0,0,0,99999,0,0,1,0,0,0,0,0
37496099858,North Carolina,CITY,Mayor,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
22446894865,Minnesota,CITY,City Council,1,0,,11.0,0,1,99999,1,0,1,0,0,0,0,0
22451374686,Arizona,LOCAL,School Board,1,1,,11.0,0,1,99999,1,0,1,0,0,0,0,0
39553871239,Kansas,CITY,Mayor,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
32213384763,Texas,Local,City Council,1,0,,5.0,0,0,99999,0,0,0,0,0,0,1,0
41940860529,Idaho,LOCAL,Other,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
31388375162,Pennsylvania,LOCAL,,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
40836528553,Iowa,CITY,City Council,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
38264643170,Texas,CITY,City Council,2,1,text,11.0,0,0,15,1,0,1,0,0,0,0,0
33453384800,New York,LOCAL,Town Council,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
39175206206,New Mexico,Local,Other,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
40248429458,South Carolina,CITY,City Council,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
32123352214,Ohio,CITY,City Council,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
38589947819,Idaho,CITY,Mayor,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
32891057431,Montana,CITY,,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
23769628791,California,LOCAL,Utilities Commissioner,1,0,,11.0,0,1,99999,1,0,1,0,0,0,0,0
36965927028,Colorado,CITY,City Council,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
23898857554,Oregon,CITY,City Council,1,1,,11.0,0,1,99999,1,0,1,0,0,0,0,0
30200429353,Florida,CITY,Mayor,1,0,,3.0,0,0,99999,0,0,1,0,0,0,0,0
38788463018,Ohio,LOCAL,School Board,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
23304186683,California,County,Utilities Commissioner,1,1,,11.0,0,1,99999,1,0,1,0,0,0,0,0
22534763447,Michigan,CITY,City Council,1,0,,11.0,0,1,99999,1,0,1,0,0,0,0,0
30745642259,Virginia,COUNTY,County Supervisor,1,0,,11.0,0,1,99999,1,0,1,0,0,0,0,0
36027172173,Kansas,CITY,City Council,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
38689222420,Washington,LOCAL,Other,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
36065007013,Washington,CITY,City Council,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
37978946742,North Carolina,CITY,Town Council,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
41093790597,Iowa,CITY,Mayor,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
37024725403,Virginia,COUNTY,School Board,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
22738913052,California,CITY,City Council,1,0,,11.0,0,1,99999,1,0,1,0,0,0,0,0
36021442394,Pennsylvania,,President,1,0,,10.0,0,0,99999,0,1,0,0,0,0,0,0
39370299231,New Mexico,Local,Other,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
41419154045,Georgia,LOCAL,School Board,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
23252772905,North Carolina,CITY,,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
35553294443,Iowa,LOCAL,,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
33234083214,Alabama,State,,1,0,,8.0,0,0,99999,0,0,1,0,0,0,0,0
40650839822,South Carolina,CITY,Mayor,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
36386123440,Utah,Local,School Board,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
19675501859,Texas,CITY,City Council,1,0,,5.0,0,1,99999,0,0,0,0,0,0,1,0
39438173193,New Mexico,Local,Other,1,1,,11.0,0,0,99999,0,1,0,0,0,0,0,0
22770899816,California,CITY,City Council,1,1,,11.0,0,1,99999,1,0,1,0,0,0,0,0
36393808144,Michigan,CITY,City Council,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
22164578739,Minnesota,CITY,Mayor,1,1,,11.0,0,1,99999,1,0,1,0,0,0,0,0
22550387593,Virginia,CITY,Town Council,1,0,,11.0,0,1,99999,1,0,1,0,0,0,0,0
31783671116,Washington,CITY,City Council,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
34130148771,Maine,CITY,City Council,1,1,,6.0,0,0,99999,0,0,1,0,0,0,0,0
23300219552,California,LOCAL,School Board,1,0,,11.0,0,1,99999,1,0,1,0,0,0,0,0
32213198453,Massachusetts,CITY,City Council,1,0,,5.0,0,0,99999,0,0,1,0,0,0,0,0
19825381274,Pennsylvania,CITY,Mayor,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
34821076640,Michigan,CITY,City Council,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
31846041422,Pennsylvania,CITY,,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
31881862973,New York,CITY,,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
38671627646,Ohio,CITY,Town Council,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
36394586222,Kansas,LOCAL,School Board,4,0,text,11.0,0,0,-2,1,0,1,0,0,0,0,0
23492054828,Minnesota,CITY,City Council,1,0,,11.0,0,1,99999,1,0,1,0,0,0,0,0
23060279935,Virginia,CITY,Mayor,1,1,,11.0,0,1,99999,1,0,1,0,0,0,0,0
35166302251,Alabama,CITY,City Council,1,0,,8.0,0,0,99999,0,0,1,0,0,0,0,0
39272728977,Colorado,CITY,City Council,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
41676982439,Ohio,TOWNSHIP,Town Council,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
25074699523,North Dakota,COUNTY,County Supervisor,1,1,,11.0,0,1,99999,1,0,1,0,0,0,0,0
21341594728,Indiana,STATE,Congressional,1,0,,11.0,1,0,99999,1,0,1,0,0,0,0,0
38589268837,Ohio,TOWNSHIP,Town Council,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
23506089338,Michigan,LOCAL,School Board,1,1,,11.0,0,1,99999,1,0,1,0,0,0,0,0
32135850302,Texas,CITY,City Council,1,1,,5.0,0,0,99999,0,0,0,0,0,0,1,0
23093459240,South Carolina,LOCAL,School Board,1,1,,11.0,0,1,99999,1,0,1,0,0,0,0,0
35434135932,Washington,LOCAL,Other,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
39589856419,New Mexico,Local,Town Council,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
40977839540,Iowa,LOCAL,School Board,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
28674051842,Illinois,CITY,City Council,1,0,,4.0,0,0,99999,0,0,1,0,0,0,0,0
39632059973,New Jersey,LOCAL,School Board,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
39171249266,Ohio,CITY,Town Council,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
25146602300,California,LOCAL,School Board,1,0,,11.0,0,1,99999,1,0,1,0,0,0,0,0
32048256605,Texas,CITY,City Council,1,0,,5.0,0,0,99999,0,0,0,0,0,0,1,0
28252264798,Texas,LOCAL,Utilities Commissioner,1,1,,5.0,0,0,99999,0,0,0,0,0,0,1,0
35652788848,Kansas,CITY,City Council,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
32001217935,Mississippi,CITY,Town Council,1,0,,6.0,0,0,99999,0,0,1,0,0,0,0,0
38805085009,Ohio,TOWNSHIP,Town Council,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
30560284793,Illinois,LOCAL,,1,1,,4.0,0,0,99999,0,0,1,0,0,0,0,0
35729762467,Washington,CITY,City Council,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
22980033891,California,CITY,City Council,1,0,,11.0,0,1,99999,1,0,1,0,0,0,0,0
43217462135,Ohio,CITY,,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
38894725261,Ohio,LOCAL,School Board,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
23107794253,California,LOCAL,School Board,1,1,,11.0,0,1,99999,1,0,1,0,0,0,0,0
23465432469,Oregon,CITY,City Council,1,0,,11.0,0,1,99999,1,0,1,0,0,0,0,0
36255088510,Kansas,LOCAL,School Board,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
35218012198,New Mexico,CITY,City Council,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
34110296918,Ohio,LOCAL,Town Council,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
36777761403,Michigan,CITY,Other,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
33813871894,Ohio,LOCAL,Town Council,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
27997042182,Illinois,LOCAL,School Board,1,0,,4.0,0,0,99999,0,0,1,0,0,0,0,0
37316612975,North Carolina,CITY,Town Council,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
31408098903,Wisconsin,LOCAL,Town Council,1,1,,4.0,0,0,99999,0,0,1,0,0,0,0,0
29486514817,Ohio,CITY,City Council,1,1,text,11.0,0,0,35,1,0,1,0,0,0,0,0
30257853323,Massachusetts,LOCAL,School Board,1,1,,3.0,0,0,99999,0,0,1,0,0,0,0,0
31916020649,Texas,Local,School Board,1,0,,5.0,0,0,99999,0,0,0,0,0,0,1,0
42721309001,New York,TOWNSHIP,Mayor,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
39974964149,Colorado,LOCAL,School Board,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
31299149986,Illinois,LOCAL,,1,0,,4.0,0,0,99999,0,0,1,0,0,0,0,0
35516018023,Washington,LOCAL,School Board,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
38347197996,North Carolina,CITY,Mayor,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
29958920221,,CITY,Alderman,1,1,,4.0,0,0,99999,0,0,1,0,0,0,0,0
39363013707,New Jersey,LOCAL,School Board,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
30460484882,New York,COUNTY,County Supervisor,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
39538519834,Idaho,CITY,Mayor,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
35451878567,,,,1,0,,,0,0,99999,0,0,0,0,0,0,0,0
40063767479,North Carolina,CITY,Mayor,3,0,text,11.0,0,0,-1,1,0,1,0,0,0,0,0
39366991662,Colorado,CITY,City Council,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
36324736647,Kansas,LOCAL,School Board,1,0,text,11.0,0,0,28,1,0,1,0,0,0,0,0
22411832587,California,LOCAL,City Council,1,0,,11.0,0,1,99999,1,0,1,0,0,0,0,0
40616648508,New Mexico,LOCAL,School Board,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
37478927963,North Carolina,CITY,Town Council,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
39352161937,Ohio,CITY,City Council,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
22641538424,New Jersey,LOCAL,School Board,1,0,,11.0,0,1,99999,1,0,1,0,0,0,0,0
35707419801,Kansas,Local,Other,1,1,,8.0,0,0,99999,0,0,1,0,0,0,0,0
32009048600,Pennsylvania,LOCAL,,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
36450022580,North Carolina,,City Council,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
42345617067,Connecticut,LOCAL,School Board,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
35593333100,,CITY,,1,1,,,0,0,99999,0,0,0,0,0,0,0,0
23090089303,California,CITY,City Council,1,1,,11.0,0,1,99999,1,0,1,0,0,0,0,0
35618200983,Alabama,CITY,City Council,1,0,,8.0,0,0,99999,0,0,1,0,0,0,0,0
37122482805,Maryland,CITY,City Council,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
35568914964,Illinois,CITY,,1,1,,4.0,0,0,99999,0,0,1,0,0,0,0,0
32184956672,Texas,LOCAL,School Board,1,1,,5.0,0,0,99999,0,0,0,0,0,0,1,0
37665662568,New Jersey,LOCAL,School Board,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
37071699095,Washington,LOCAL,Other,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
33002571014,Oregon,LOCAL,Other,1,1,,5.0,0,0,99999,0,0,1,0,0,0,0,0
23159930194,Michigan,CITY,Mayor,1,0,,11.0,0,1,99999,1,0,1,0,0,0,0,0
25114288311,Minnesota,LOCAL,School Board,1,1,,11.0,0,1,99999,1,0,1,0,0,0,0,0
23324131377,Minnesota,LOCAL,Town Council,1,1,,11.0,0,1,99999,1,0,1,0,0,0,0,0
36680950629,Kansas,CITY,Mayor,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
31398682917,Illinois,CITY,City Council,1,1,,4.0,0,0,99999,0,0,1,0,0,0,0,0
22086984843,Colorado,LOCAL,,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
39413537820,Ohio,CITY,Town Council,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
23946960210,Ohio,Local,City Council,1,1,,11.0,0,1,99999,1,0,1,0,0,0,0,0
39445695846,Kansas,CITY,City Council,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
35233978243,Alabama,CITY,City Council,1,0,,8.0,0,0,99999,0,0,1,0,0,0,0,0
39521208432,Georgia,CITY,Mayor,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
36617892960,Alabama,CITY,City Council,1,0,,8.0,0,0,99999,0,0,1,0,0,0,0,0
38109622169,Virginia,CITY,Town Council,1,1,text,11.0,0,0,44,1,0,1,0,0,0,0,0
23917059720,Texas,LOCAL,School Board,1,1,,11.0,0,1,99999,1,0,1,0,0,0,0,0
21271310996,Minnesota,COUNTY,County Supervisor,1,1,,11.0,0,1,99999,1,0,1,0,0,0,0,0
39590008395,Georgia,CITY,City Council,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
32628755811,New Jersey,LOCAL,,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
39363107729,Iowa,CITY,,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
23229501309,Arizona,LOCAL,School Board,1,1,,11.0,0,1,99999,1,0,1,0,0,0,0,0
38798897257,Florida,CITY,City Council,1,0,text,9.0,0,0,6,0,0,1,0,0,0,0,0
23916415235,Michigan,LOCAL,School Board,1,0,,11.0,0,1,99999,1,0,1,0,0,0,0,0
40592975522,Maine,CITY,City Council,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
22184038325,California,LOCAL,School Board,1,1,,11.0,0,1,99999,1,0,1,0,0,0,0,0
31652079949,Missouri,CITY,Mayor,1,1,,4.0,0,0,99999,0,0,1,0,0,0,0,0
22811492935,Arizona,LOCAL,Utilities Commissioner,1,1,,11.0,0,1,99999,1,0,1,0,0,0,0,0
31759451267,,Local,School Board,1,1,,4.0,0,0,99999,0,0,1,0,0,0,0,0
37312001025,Michigan,CITY,,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
31842914219,Texas,CITY,City Council,1,0,,5.0,0,0,99999,0,0,0,0,0,0,1,0
30381616652,Illinois,LOCAL,School Board,1,0,,4.0,0,0,99999,0,0,1,0,0,0,0,0
35981545900,Kansas,LOCAL,School Board,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
23102019427,California,LOCAL,Utilities Commissioner,1,0,,11.0,0,1,99999,1,0,1,0,0,0,0,0
38628955935,Ohio,TOWNSHIP,Town Council,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
23139995561,Minnesota,CITY,City Council,1,1,,11.0,0,1,99999,1,0,1,0,0,0,0,0
39091962924,Ohio,CITY,City Council,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
31385455480,Wisconsin,LOCAL,School Board,1,1,,4.0,0,0,99999,0,0,1,0,0,0,0,0
42047664973,Michigan,CITY,Mayor,1,0,text,11.0,0,0,0,1,0,1,0,0,0,0,0
38668069769,Washington,CITY,Mayor,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
38557411430,Ohio,CITY,Town Council,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
19126836340,North Carolina,COUNTY,Town Council,1,0,,11.0,0,1,99999,1,0,1,0,0,0,0,0
30787693233,Illinois,LOCAL,Other,1,0,,4.0,0,0,99999,0,0,1,0,0,0,0,0
20606969193,Nevada,STATE,Mayor,1,0,,11.0,0,0,99999,1,0,1,0,0,0,0,0
41415106931,Iowa,LOCAL,School Board,1,1,,11.0,0,0,99999,1,0,1,0,0,0,0,0
