hubspot_id,state,office_level,office_type,n_outreach_rows,Win,most_common_outreach_type,election_month,is_midterm,is_presidential,days_between_outreach_and_election,is_normal_election,election_dow_mon,election_dow_tue,election_dow_wed,election_dow_thu,election_dow_fri,election_dow_sat,election_dow_sun
30306944112,Pennsylvania,CITY,,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
36425239216,Massachusetts,LOCAL,School Board,1,0,,11,0,0,99999,0,0,0,1,0,0,0,0
23256625044,Michigan,COUNTY,Clerk/Treasurer,1,1,,11,0,1,99999,1,0,1,0,0,0,0,0
19043718514,California,COUNTY,County Supervisor,1,0,,11,0,1,99999,1,0,1,0,0,0,0,0
37411345037,Georgia,COUNTY,Mayor,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
37988776268,Florida,CITY,,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
30794002074,Texas,local,School Board,1,1,,4,0,0,99999,0,0,1,0,0,0,0,0
31961515939,Texas,CITY,City Council,1,1,,5,0,0,99999,0,0,0,0,0,0,1,0
31657011508,,LOCAL,School Board,1,1,,4,0,0,99999,0,0,1,0,0,0,0,0
21649521435,Arizona,LOCAL,School Board,1,0,,11,0,1,99999,1,0,1,0,0,0,0,0
34823398205,Kansas,CITY,City Council,1,1,,11,0,0,99999,1,0,1,0,0,0,0,0
38500294545,Mississippi,LOCAL,,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
32125853784,Massachusetts,CITY,Other,1,1,,5,0,0,99999,0,0,1,0,0,0,0,0
31885343349,Texas,LOCAL,School Board,1,0,,5,0,0,99999,0,0,0,0,0,0,1,0
41195226438,Ohio,TOWNSHIP,Town Council,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
37253999127,Idaho,,Other,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
40974029376,Washington,CITY,City Council,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
32800074534,Arkansas,LOCAL,School Board,1,1,,5,0,0,99999,0,0,1,0,0,0,0,0
33761914889,Iowa,LOCAL,School Board,1,1,,11,0,0,99999,1,0,1,0,0,0,0,0
30545413937,Pennsylvania,CITY,,1,1,,11,0,0,99999,1,0,1,0,0,0,0,0
35579973252,Washington,CITY,City Council,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
23296337769,South Carolina,LOCAL,Utilities Commissioner,1,1,,11,0,1,99999,1,0,1,0,0,0,0,0
21488672521,Mississippi,CITY,,1,1,,6,0,0,99999,0,0,1,0,0,0,0,0
38283856760,Iowa,CITY,,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
38593061792,South Carolina,CITY,City Council,5,0,text,11,0,0,0,1,0,1,0,0,0,0,0
28906234714,Oklahoma,LOCAL,School Board,1,1,,4,0,0,99999,0,0,1,0,0,0,0,0
36332527274,Kansas,LOCAL,School Board,1,1,,11,0,0,99999,1,0,1,0,0,0,0,0
19824330621,Florida,FEDERAL,Congressional,1,0,,11,0,1,99999,1,0,1,0,0,0,0,0
23272457244,Arkansas,CITY,Mayor,1,0,,11,0,1,99999,1,0,1,0,0,0,0,0
31797674930,Texas,CITY,City Council,1,1,,5,0,0,99999,0,0,0,0,0,0,1,0
34988956936,Virginia,LOCAL,School Board,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
30899339034,Wisconsin,LOCAL,School Board,1,0,,4,0,0,99999,0,0,1,0,0,0,0,0
38668534049,New York,CITY,Mayor,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
39277762140,Ohio,TOWNSHIP,Town Council,1,1,,11,0,0,99999,1,0,1,0,0,0,0,0
30204959491,Texas,CITY,Mayor,1,0,,5,0,0,99999,0,0,0,0,0,0,1,0
22397267265,Rhode Island,LOCAL,School Board,1,1,,11,0,1,99999,1,0,1,0,0,0,0,0
32457538194,Massachusetts,LOCAL,School Board,1,1,,5,0,0,99999,0,0,1,0,0,0,0,0
23210261774,Minnesota,CITY,Mayor,1,1,,11,0,1,99999,1,0,1,0,0,0,0,0
35484265025,New York,CITY,,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
21645833801,Minnesota,CITY,City Council,1,1,,11,0,1,99999,1,0,1,0,0,0,0,0
38593184399,North Carolina,Local,Other,1,1,,11,0,0,99999,1,0,1,0,0,0,0,0
36653134713,Ohio,CITY,City Council,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
23133800011,Minnesota,LOCAL,Town Council,1,0,,11,0,1,99999,1,0,1,0,0,0,0,0
34779260241,Ohio,CITY,City Council,1,1,,11,0,0,99999,1,0,1,0,0,0,0,0
36385875729,Iowa,CITY,Mayor,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
36332225463,Iowa,CITY,City Council,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
20596558091,Texas,CITY,City Council,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
34628797510,New Jersey,LOCAL,School Board,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
31399904147,Florida,,Other,1,0,,4,0,0,99999,0,0,1,0,0,0,0,0
32791482926,Massachusetts,LOCAL,School Board,1,1,,5,0,0,99999,0,1,0,0,0,0,0,0
31477042699,Illinois,LOCAL,Town Council,1,1,,4,0,0,99999,0,0,1,0,0,0,0,0
22376413845,Minnesota,CITY,Mayor,1,0,,11,0,1,99999,1,0,1,0,0,0,0,0
39522971558,Washington,LOCAL,Other,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
38699458330,Connecticut,CITY,,1,1,,11,0,0,99999,1,0,1,0,0,0,0,0
30544832369,Illinois,CITY,Mayor,1,0,,4,0,0,99999,0,0,1,0,0,0,0,0
22974028860,Rhode Island,LOCAL,Utilities Commissioner,1,1,,11,0,1,99999,1,0,1,0,0,0,0,0
30908169892,Oregon,LOCAL,School Board,1,1,,5,0,0,99999,0,0,1,0,0,0,0,0
19269227267,Texas,FEDERAL,Congressional,1,0,,11,0,1,99999,1,0,1,0,0,0,0,0
38408850583,Colorado,CITY,City Council,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
23208081252,Minnesota,CITY,City Council,1,1,,11,0,1,99999,1,0,1,0,0,0,0,0
38286124365,Kansas,LOCAL,School Board,1,1,,11,0,0,99999,1,0,1,0,0,0,0,0
39083035518,Texas,CITY,City Council,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
38682228600,North Carolina,CITY,City Council,1,1,,11,0,0,99999,1,0,1,0,0,0,0,0
22371212872,Ohio,CITY,,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
21494878128,Utah,LOCAL,School Board,1,0,,11,0,1,99999,1,0,1,0,0,0,0,0
38586258449,North Carolina,CITY,Mayor,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
34172728901,Ohio,LOCAL,School Board,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
23105578159,California,LOCAL,Utilities Commissioner,1,0,,11,0,1,99999,1,0,1,0,0,0,0,0
35253846905,New York,CITY,Mayor,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
40788698914,Georgia,CITY,County Supervisor,1,0,,12,1,0,99999,0,0,1,0,0,0,0,0
36901214059,Tennessee,CITY,Town Council,1,1,,8,0,0,99999,0,0,0,0,1,0,0,0
30196676242,Missouri,CITY,Town Council,1,1,,4,0,0,99999,0,0,1,0,0,0,0,0
33836042265,Pennsylvania,CITY,City Council,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
31186466212,Kansas,,City Council,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
23656111907,Iowa,COUNTY,Utilities Commissioner,1,0,,11,0,1,99999,1,0,1,0,0,0,0,0
33762072169,Mississippi,CITY,City Council,1,0,,6,0,0,99999,0,0,1,0,0,0,0,0
23975397236,California,LOCAL,School Board,1,0,,11,0,1,99999,1,0,1,0,0,0,0,0
42065963279,Iowa,CITY,City Council,1,1,,11,0,0,99999,1,0,1,0,0,0,0,0
31879380370,Michigan,CITY,,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
31888047780,Texas,LOCAL,City Council,1,0,,5,0,0,99999,0,0,0,0,0,0,1,0
29509838004,Illinois,LOCAL,School Board,1,1,,4,0,0,99999,0,0,1,0,0,0,0,0
23539963495,Louisiana,CITY,Town Council,1,0,,12,0,1,99999,0,0,0,0,0,0,1,0
28960608399,Wisconsin,CITY,Mayor,1,1,,4,0,0,99999,0,0,1,0,0,0,0,0
31042336065,Illinois,LOCAL,Other,1,1,,4,0,0,99999,0,0,1,0,0,0,0,0
38115676698,North Carolina,CITY,Mayor,1,1,,11,0,0,99999,1,0,1,0,0,0,0,0
23612051984,California,LOCAL,Utilities Commissioner,1,0,,11,0,1,99999,1,0,1,0,0,0,0,0
23381949361,California,CITY,City Council,1,0,,11,0,1,99999,1,0,1,0,0,0,0,0
22722459656,Indiana,LOCAL,School Board,1,1,,11,0,1,99999,1,0,1,0,0,0,0,0
38115100002,Virginia,COUNTY,Clerk/Treasurer,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
30726836868,Illinois,CITY,Town Council,1,1,,4,0,0,99999,0,0,1,0,0,0,0,0
38795101995,Ohio,CITY,Mayor,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
37650789478,North Carolina,CITY,Town Council,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
22412583429,Minnesota,CITY,City Council,1,1,,11,0,1,99999,1,0,1,0,0,0,0,0
22737555351,Florida,CITY,City Council,1,0,,11,0,1,99999,1,0,1,0,0,0,0,0
22245747891,Nebraska,REGIONAL,Utilities Commissioner,1,1,,11,0,1,99999,1,0,1,0,0,0,0,0
22514296403,North Carolina,Local,City Council,1,1,,11,0,1,99999,1,0,1,0,0,0,0,0
23808078901,Minnesota,CITY,City Council,1,1,,11,0,1,99999,1,0,1,0,0,0,0,0
22856620841,California,LOCAL,School Board,1,0,,11,0,1,99999,1,0,1,0,0,0,0,0
37590101569,North Carolina,CITY,Town Council,1,1,,11,0,0,99999,1,0,1,0,0,0,0,0
33261727805,Arkansas,LOCAL,School Board,1,1,,5,1,0,99999,0,0,1,0,0,0,0,0
23223322779,Minnesota,LOCAL,School Board,1,1,,11,0,1,99999,1,0,1,0,0,0,0,0
22445924630,Minnesota,County,County Supervisor,1,1,,11,0,1,99999,1,0,1,0,0,0,0,0
32218179461,Pennsylvania,CITY,,1,1,,11,0,0,99999,1,0,1,0,0,0,0,0
40594833581,Texas,CITY,City Council,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
38634446175,Massachusetts,CITY,Mayor,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
31467532635,Illinois,CITY,Mayor,1,1,,4,0,0,99999,0,0,1,0,0,0,0,0
26315471515,Texas,Local,,1,0,,12,0,1,99999,0,0,0,0,0,0,1,0
22800628296,California,LOCAL,Utilities Commissioner,1,1,,11,0,1,99999,1,0,1,0,0,0,0,0
33371263756,Oregon,LOCAL,School Board,1,1,,5,0,0,99999,0,0,1,0,0,0,0,0
28405892392,Illinois,LOCAL,School Board,1,0,,4,0,0,99999,0,0,1,0,0,0,0,0
33794118027,Georgia,CITY,City Council,1,1,,11,0,0,99999,1,0,1,0,0,0,0,0
38232051767,Kansas,LOCAL,School Board,1,1,,11,0,0,99999,1,0,1,0,0,0,0,0
37892478280,North Carolina,CITY,Town Council,1,1,,11,0,0,99999,1,0,1,0,0,0,0,0
23338293672,New Jersey,LOCAL,School Board,1,1,,11,0,1,99999,1,0,1,0,0,0,0,0
29674544146,Illinois,LOCAL,Utilities Commissioner,1,0,,4,0,0,99999,0,0,1,0,0,0,0,0
21916600645,New York,CITY,,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
29834594861,Texas,CITY,City Council,1,0,,5,0,0,99999,0,0,0,0,0,0,1,0
22412061472,Minnesota,LOCAL,Utilities Commissioner,1,0,,11,0,1,99999,1,0,1,0,0,0,0,0
41663054987,Michigan,CITY,City Council,1,1,,11,0,0,99999,1,0,1,0,0,0,0,0
37897693542,Ohio,CITY,Town Council,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
22976969477,South Carolina,LOCAL,School Board,1,1,,11,0,1,99999,1,0,1,0,0,0,0,0
31300942648,Illinois,LOCAL,Other,1,1,,4,0,0,99999,0,0,1,0,0,0,0,0
23708535598,Minnesota,CITY,City Council,1,1,,11,0,1,99999,1,0,1,0,0,0,0,0
23789341235,Minnesota,LOCAL,Town Council,1,1,,11,0,1,99999,1,0,1,0,0,0,0,0
21647819927,Minnesota,CITY,City Council,1,0,,11,0,1,99999,1,0,1,0,0,0,0,0
23846894634,New Jersey,LOCAL,School Board,1,1,,11,0,1,99999,1,0,1,0,0,0,0,0
39112321967,Alaska,Local,City Council,1,0,,10,0,0,99999,0,0,1,0,0,0,0,0
37087392436,North Carolina,CITY,Town Council,1,1,,11,0,0,99999,1,0,1,0,0,0,0,0
36092941729,North Carolina,CITY,Town Council,1,0,text,11,0,0,13,1,0,1,0,0,0,0,0
41600508981,Massachusetts,CITY,City Council,1,1,,11,0,0,99999,1,0,1,0,0,0,0,0
43251485316,Ohio,LOCAL,,1,1,,11,0,0,99999,1,0,1,0,0,0,0,0
22753190926,Kentucky,CITY,City Council,1,1,,11,0,1,99999,1,0,1,0,0,0,0,0
39189414679,Alaska,CITY,Mayor,1,0,,10,0,0,99999,0,0,1,0,0,0,0,0
38678076840,Michigan,CITY,City Council,1,1,,11,0,0,99999,1,0,1,0,0,0,0,0
23310590481,Minnesota,LOCAL,School Board,1,0,,11,0,1,99999,1,0,1,0,0,0,0,0
28973653392,Illinois,CITY,City Council,1,1,,4,0,0,99999,0,0,1,0,0,0,0,0
31664119222,Massachusetts,CITY,Town Council,1,1,,4,0,0,99999,0,0,0,0,0,0,1,0
39434812027,New Mexico,Local,Other,1,1,,11,0,0,99999,1,0,1,0,0,0,0,0
31450086463,Missouri,LOCAL,School Board,1,1,,4,0,0,99999,0,0,1,0,0,0,0,0
35726911120,Ohio,LOCAL,School Board,1,1,,11,0,0,99999,1,0,1,0,0,0,0,0
23575156859,Minnesota,LOCAL,Town Council,1,1,,11,0,1,99999,1,0,1,0,0,0,0,0
34106117276,Mississippi,CITY,City Council,1,1,,6,0,0,99999,0,0,1,0,0,0,0,0
39495470212,Utah,CITY,City Council,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
35446844222,Alabama,,Mayor,1,1,,8,0,0,99999,0,0,1,0,0,0,0,0
38149092717,North Carolina,CITY,Town Council,1,1,,11,0,0,99999,1,0,1,0,0,0,0,0
29280393038,Illinois,LOCAL,Utilities Commissioner,1,1,,4,0,0,99999,0,0,1,0,0,0,0,0
30210283867,Texas,CITY,City Council,1,1,,5,0,0,99999,0,0,0,0,0,0,1,0
23625491072,Louisiana,CITY,Town Council,1,1,,12,0,1,99999,0,0,0,0,0,0,1,0
23901784895,Montana,COUNTY,County Supervisor,1,0,,11,0,1,99999,1,0,1,0,0,0,0,0
36381388666,Kansas,CITY,City Council,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
23721243779,Oregon,COUNTY,County Supervisor,1,1,,11,0,1,99999,1,0,1,0,0,0,0,0
31012609123,Texas,LOCAL,School Board,1,0,,5,0,0,99999,0,0,0,0,0,0,1,0
30701744424,Ohio,CITY,Other,1,1,,11,0,0,99999,1,0,1,0,0,0,0,0
40625605484,New Mexico,LOCAL,School Board,1,1,,11,0,0,99999,1,0,1,0,0,0,0,0
23406874036,California,CITY,City Council,1,0,,11,0,1,99999,1,0,1,0,0,0,0,0
42198744922,New Jersey,CITY,City Council,1,1,,11,0,0,99999,1,0,1,0,0,0,0,0
38086858530,North Carolina,CITY,City Council,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
23819965291,Florida,LOCAL,Other,1,1,,11,0,1,99999,1,0,1,0,0,0,0,0
22089390685,Michigan,LOCAL,School Board,1,1,,11,0,1,99999,1,0,1,0,0,0,0,0
31520661514,Illinois,CITY,Town Council,1,1,,4,0,0,99999,0,0,1,0,0,0,0,0
36575035956,Washington,CITY,City Council,1,1,,11,0,0,99999,1,0,1,0,0,0,0,0
36106937263,Utah,CITY,City Council,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
39233960884,New York,,Town Council,1,1,,11,0,0,99999,1,0,1,0,0,0,0,0
22557044898,California,LOCAL,Utilities Commissioner,1,1,,11,0,1,99999,1,0,1,0,0,0,0,0
31386261524,Wisconsin,LOCAL,Other,1,0,,4,0,0,99999,0,0,1,0,0,0,0,0
22658952223,Texas,LOCAL,School Board,1,1,,11,0,1,99999,1,0,1,0,0,0,0,0
36334380678,Ohio,TOWNSHIP,Town Council,1,1,,11,0,0,99999,1,0,1,0,0,0,0,0
32897542826,Oregon,LOCAL,Other,1,1,,5,0,0,99999,0,0,1,0,0,0,0,0
43793540254,New Jersey,TOWNSHIP,,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
33694168649,Virginia,LOCAL,School Board,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
35412327700,Washington,COUNTY,County Supervisor,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
39395478198,Ohio,CITY,,1,1,,11,0,0,99999,1,0,1,0,0,0,0,0
35375712620,Iowa,CITY,City Council,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
23511573258,Wyoming,LOCAL,Utilities Commissioner,1,1,,11,0,1,99999,1,0,1,0,0,0,0,0
34772407100,Texas,CITY,City Council,1,1,,11,0,0,99999,1,0,1,0,0,0,0,0
41795662745,Connecticut,LOCAL,,1,1,,11,0,0,99999,1,0,1,0,0,0,0,0
31888376501,Maine,CITY,City Council,1,0,,6,0,0,99999,0,0,1,0,0,0,0,0
35490487559,Alabama,CITY,,1,0,,8,0,0,99999,0,0,1,0,0,0,0,0
38962226481,Ohio,TOWNSHIP,Town Council,1,1,,11,0,0,99999,1,0,1,0,0,0,0,0
22431305082,Kentucky,LOCAL,School Board,1,1,,11,0,1,99999,1,0,1,0,0,0,0,0
39588147286,South Carolina,CITY,Mayor,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
29726333827,Wisconsin,LOCAL,Clerk/Treasurer,1,1,,4,0,0,99999,0,0,1,0,0,0,0,0
30550294137,Delaware,,School Board,1,0,,5,0,0,99999,0,0,1,0,0,0,0,0
28870978632,Oklahoma,LOCAL,School Board,1,1,,4,0,0,99999,0,0,1,0,0,0,0,0
31872722262,Texas,CITY,School Board,1,1,,5,0,0,99999,0,0,0,0,0,0,1,0
25186593955,Tennessee,CITY,City Council,1,1,,11,0,1,99999,1,0,1,0,0,0,0,0
22683233190,Virginia,LOCAL,School Board,1,0,,11,0,1,99999,1,0,1,0,0,0,0,0
22329353373,Kentucky,CITY,City Council,1,1,,11,0,1,99999,1,0,1,0,0,0,0,0
39554477612,Idaho,LOCAL,School Board,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
22740746657,Alaska,Local,School Board,1,1,,11,0,1,99999,1,0,1,0,0,0,0,0
23651997581,Vermont,STATE,State Senate,1,0,,11,0,1,99999,1,0,1,0,0,0,0,0
37054542740,South Carolina,CITY,,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
38548472403,Georgia,CITY,City Council,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
30790790021,Oregon,local,Other,1,1,,4,0,0,99999,0,0,1,0,0,0,0,0
33361519253,Oregon,LOCAL,School Board,1,0,,5,0,0,99999,0,0,1,0,0,0,0,0
36654570073,Kansas,LOCAL,School Board,1,1,,11,0,0,99999,1,0,1,0,0,0,0,0
42615190132,New Jersey,LOCAL,School Board,1,0,text,11,0,0,2,1,0,1,0,0,0,0,0
39494064161,Georgia,CITY,Mayor,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
32726227040,Oregon,LOCAL,School Board,1,1,,5,0,0,99999,0,0,1,0,0,0,0,0
39195552392,Georgia,Local,City Council,1,1,,11,0,0,99999,1,0,1,0,0,0,0,0
35766178072,Ohio,CITY,,1,1,,11,0,0,99999,1,0,1,0,0,0,0,0
23765196150,Iowa,LOCAL,Town Council,1,1,,11,0,1,99999,1,0,1,0,0,0,0,0
20704365994,Nevada,COUNTY,Judge,1,1,,11,0,1,99999,1,0,1,0,0,0,0,0
36734483617,Massachusetts,CITY,City Council,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
39270451609,Ohio,CITY,Town Council,1,1,,11,0,0,99999,1,0,1,0,0,0,0,0
39171945225,New York,TOWNSHIP,Other,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
31195579577,Texas,LOCAL,School Board,1,1,,5,0,0,99999,0,0,0,0,0,0,1,0
23626811938,Minnesota,CITY,Mayor,1,1,,11,0,1,99999,1,0,1,0,0,0,0,0
31622283365,Wisconsin,CITY,Town Council,1,1,,4,0,0,99999,0,0,1,0,0,0,0,0
41708102574,Iowa,CITY,Mayor,1,1,,11,0,0,99999,1,0,1,0,0,0,0,0
22028401757,Oklahoma,LOCAL,,1,0,,4,0,0,99999,0,0,1,0,0,0,0,0
38250672747,Louisiana,COUNTY,City Council,1,0,,11,0,0,99999,0,0,0,0,0,0,1,0
25000598062,South Carolina,LOCAL,School Board,1,1,,11,0,1,99999,1,0,1,0,0,0,0,0
33265755799,New York,LOCAL,School Board,1,0,,5,0,0,99999,0,0,1,0,0,0,0,0
40694159873,Iowa,LOCAL,School Board,1,1,,11,0,0,99999,1,0,1,0,0,0,0,0
32869363046,Oregon,LOCAL,Other,1,0,,5,0,0,99999,0,0,1,0,0,0,0,0
31864013149,North Carolina,CITY,,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
28177959037,Illinois,LOCAL,School Board,1,1,,4,0,0,99999,0,0,1,0,0,0,0,0
25003743139,South Carolina,County,School Board,1,0,,11,0,1,99999,1,0,1,0,0,0,0,0
39852744705,New Mexico,CITY,Town Council,1,1,,11,0,0,99999,1,0,1,0,0,0,0,0
23654876008,California,LOCAL,School Board,1,0,,11,0,1,99999,1,0,1,0,0,0,0,0
34677167272,North Carolina,CITY,Town Council,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
38187160903,North Carolina,CITY,Mayor,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
34704947792,Oregon,LOCAL,School Board,1,0,,5,0,0,99999,0,0,1,0,0,0,0,0
23670854013,California,LOCAL,Utilities Commissioner,1,1,,11,0,1,99999,1,0,1,0,0,0,0,0
41557493135,New York,COUNTY,,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
35780687645,Kansas,CITY,City Council,1,1,,11,0,0,99999,1,0,1,0,0,0,0,0
31521686556,Massachusetts,LOCAL,School Board,1,1,,11,0,0,99999,1,0,1,0,0,0,0,0
38383927931,Ohio,TOWNSHIP,Town Council,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
22294968441,Georgia,COUNTY,Other,1,0,,12,0,1,99999,0,0,1,0,0,0,0,0
23840030103,Michigan,CITY,Town Council,1,1,,11,0,1,99999,1,0,1,0,0,0,0,0
39196748178,Minnesota,CITY,Mayor,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
34096613966,Ohio,CITY,Town Council,1,1,,11,0,0,99999,1,0,1,0,0,0,0,0
20979857945,,Local,City Council,1,1,,11,0,1,99999,1,0,1,0,0,0,0,0
36546829689,Alabama,CITY,City Council,1,1,,8,0,0,99999,0,0,1,0,0,0,0,0
37528702024,North Carolina,CITY,,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
38086859020,Ohio,COUNTY,,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
23257472389,Minnesota,CITY,City Council,1,0,,11,0,1,99999,1,0,1,0,0,0,0,0
22166552577,Minnesota,CITY,City Council,1,0,,11,0,1,99999,1,0,1,0,0,0,0,0
41088678956,Ohio,TOWNSHIP,Town Council,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
35755403656,Washington,,,1,0,,7,0,0,99999,0,0,0,0,1,0,0,0
23302668167,Minnesota,LOCAL,School Board,1,1,,11,0,1,99999,1,0,1,0,0,0,0,0
33532760854,New York,CITY,City Council,3,0,text,11,0,0,-3,1,0,1,0,0,0,0,0
30377630617,Mississippi,CITY,Mayor,1,1,,6,0,0,99999,0,0,1,0,0,0,0,0
39591792933,Ohio,LOCAL,School Board,1,1,,11,0,0,99999,1,0,1,0,0,0,0,0
23112278876,Minnesota,LOCAL,School Board,1,1,,11,0,1,99999,1,0,1,0,0,0,0,0
20749009526,Georgia,LOCAL,School Board,1,0,,11,0,1,99999,1,0,1,0,0,0,0,0
23186828835,Florida,LOCAL,Other,1,1,,11,0,1,99999,1,0,1,0,0,0,0,0
29669867560,Illinois,REGIONAL,School Board,1,0,,4,0,0,99999,0,0,1,0,0,0,0,0
38427772302,Ohio,CITY,Mayor,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
23248866472,Michigan,LOCAL,School Board,1,0,,11,0,1,99999,1,0,1,0,0,0,0,0
30779029785,Texas,CITY,Mayor,1,0,,5,0,0,99999,0,0,0,0,0,0,1,0
36773668941,Washington,LOCAL,Other,1,1,,11,0,0,99999,1,0,1,0,0,0,0,0
31857300798,Texas,CITY,City Council,1,0,,5,0,0,99999,0,0,0,0,0,0,1,0
30207591719,Wisconsin,CITY,City Council,1,1,,4,0,0,99999,0,0,1,0,0,0,0,0
37462505051,North Carolina,CITY,Town Council,1,1,,11,0,0,99999,1,0,1,0,0,0,0,0
38682437920,Ohio,REGIONAL,School Board,1,1,,11,0,0,99999,1,0,1,0,0,0,0,0
25003907875,Minnesota,CITY,City Council,1,1,,11,0,1,99999,1,0,1,0,0,0,0,0
38338988576,North Carolina,CITY,Town Council,1,1,,11,0,0,99999,1,0,1,0,0,0,0,0
22511923298,Virginia,CITY,Town Council,1,0,,11,0,1,99999,1,0,1,0,0,0,0,0
31080767147,Texas,LOCAL,School Board,1,0,,5,0,0,99999,0,0,0,0,0,0,1,0
40359292796,New Jersey,TOWNSHIP,,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
32127875149,Texas,CITY,Town Council,1,0,,5,0,0,99999,0,0,0,0,0,0,1,0
23827434403,New Jersey,LOCAL,School Board,1,1,,11,0,1,99999,1,0,1,0,0,0,0,0
22926037385,South Carolina,LOCAL,Utilities Commissioner,1,1,,11,0,1,99999,1,0,1,0,0,0,0,0
36620944274,Alabama,Local,Town Council,1,1,,11,0,0,99999,1,0,1,0,0,0,0,0
31815042698,Mississippi,CITY,,1,0,,6,0,0,99999,0,0,1,0,0,0,0,0
23398040167,California,CITY,City Council,1,0,,11,0,1,99999,1,0,1,0,0,0,0,0
23397422425,Minnesota,LOCAL,School Board,1,1,,11,0,1,99999,1,0,1,0,0,0,0,0
39365689776,Virginia,COUNTY,Clerk/Treasurer,1,1,,11,0,0,99999,1,0,1,0,0,0,0,0
21554987878,Georgia,FEDERAL,Congressional,1,0,,11,0,1,99999,1,0,1,0,0,0,0,0
39635095101,South Carolina,CITY,City Council,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
38871880718,Ohio,TOWNSHIP,Town Council,1,1,,11,0,0,99999,1,0,1,0,0,0,0,0
36497377564,Alabama,CITY,City Council,1,1,,8,0,0,99999,0,0,1,0,0,0,0,0
39068352305,Ohio,CITY,,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
32134274569,Massachusetts,,City Council,1,0,,9,0,0,99999,0,0,1,0,0,0,0,0
23101106084,District Of Columbia,CITY,City Council,1,1,,11,0,1,99999,1,0,1,0,0,0,0,0
32901657161,Massachusetts,,Other,1,1,,6,0,0,99999,0,0,1,0,0,0,0,0
38752895845,Massachusetts,CITY,,1,0,,11,0,0,99999,1,0,1,0,0,0,0,0
23802219849,Minnesota,COUNTY,County Supervisor,1,1,,11,0,1,99999,1,0,1,0,0,0,0,0
37734659106,North Carolina,CITY,City Council,1,1,,11,0,0,99999,1,0,1,0,0,0,0,0
